2022-10-20 20:37:34,241 prepare dataset.
2022-10-20 20:37:49,125 prepare data loader.
2022-10-20 20:37:49,125 Initializing DataLoader.
2022-10-20 20:37:49,138 DataLoader already.
2022-10-20 20:37:49,139 prepare model.
2022-10-20 20:37:49,366 Number of semantic embeddings: 1178.
2022-10-20 20:37:57,216 From /data/wangjinpeng/anaconda3/envs/py37torch/lib/python3.7/site-packages/tensorflow_core/python/ops/math_grad.py:1424: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where.
2022-10-20 20:38:10,229 begin training.
2022-10-20 20:38:30,418 step [   1], lr [0.0003000], embedding loss [ 0.8912], quantization loss [ 0.0000], 17.51 sec/batch.
2022-10-20 20:39:20,046 step [  16], lr [0.0003000], embedding loss [ 0.8370], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:39:23,377 step [  17], lr [0.0003000], embedding loss [ 0.8349], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:39:26,648 step [  18], lr [0.0003000], embedding loss [ 0.8346], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:39:29,996 step [  19], lr [0.0003000], embedding loss [ 0.8295], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:39:33,251 step [  20], lr [0.0003000], embedding loss [ 0.8314], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:39:36,384 step [  21], lr [0.0003000], embedding loss [ 0.8386], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:39:39,699 step [  22], lr [0.0003000], embedding loss [ 0.8428], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:39:42,964 step [  23], lr [0.0003000], embedding loss [ 0.8252], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:39:46,304 step [  24], lr [0.0003000], embedding loss [ 0.8294], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:39:49,598 step [  25], lr [0.0003000], embedding loss [ 0.8282], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:39:53,001 step [  26], lr [0.0003000], embedding loss [ 0.8459], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:39:56,329 step [  27], lr [0.0003000], embedding loss [ 0.8397], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:39:59,636 step [  28], lr [0.0003000], embedding loss [ 0.8370], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:02,929 step [  29], lr [0.0003000], embedding loss [ 0.8305], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:06,240 step [  30], lr [0.0003000], embedding loss [ 0.8330], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:09,532 step [  31], lr [0.0003000], embedding loss [ 0.8351], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:12,885 step [  32], lr [0.0003000], embedding loss [ 0.8309], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:40:16,144 step [  33], lr [0.0003000], embedding loss [ 0.8369], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:19,457 step [  34], lr [0.0003000], embedding loss [ 0.8294], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:40:22,717 step [  35], lr [0.0003000], embedding loss [ 0.8383], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:40:26,039 step [  36], lr [0.0003000], embedding loss [ 0.8317], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:40:29,239 step [  37], lr [0.0003000], embedding loss [ 0.8312], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:32,521 step [  38], lr [0.0003000], embedding loss [ 0.8345], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:35,820 step [  39], lr [0.0003000], embedding loss [ 0.8327], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:38,985 step [  40], lr [0.0003000], embedding loss [ 0.8301], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:40:42,280 step [  41], lr [0.0003000], embedding loss [ 0.8383], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:45,598 step [  42], lr [0.0003000], embedding loss [ 0.8257], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:40:48,928 step [  43], lr [0.0003000], embedding loss [ 0.8244], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:52,214 step [  44], lr [0.0003000], embedding loss [ 0.8357], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:55,511 step [  45], lr [0.0003000], embedding loss [ 0.8363], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:40:58,866 step [  46], lr [0.0003000], embedding loss [ 0.8347], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:41:02,149 step [  47], lr [0.0003000], embedding loss [ 0.8275], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:05,463 step [  48], lr [0.0003000], embedding loss [ 0.8361], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:41:08,779 step [  49], lr [0.0003000], embedding loss [ 0.8367], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:41:12,007 step [  50], lr [0.0003000], embedding loss [ 0.8258], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:41:15,300 step [  51], lr [0.0003000], embedding loss [ 0.8355], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:18,614 step [  52], lr [0.0003000], embedding loss [ 0.8308], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:41:21,952 step [  53], lr [0.0003000], embedding loss [ 0.8297], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:41:25,279 step [  54], lr [0.0003000], embedding loss [ 0.8376], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:28,532 step [  55], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:31,833 step [  56], lr [0.0003000], embedding loss [ 0.8249], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:35,164 step [  57], lr [0.0003000], embedding loss [ 0.8197], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:38,460 step [  58], lr [0.0003000], embedding loss [ 0.8283], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:41,764 step [  59], lr [0.0003000], embedding loss [ 0.8253], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:45,065 step [  60], lr [0.0003000], embedding loss [ 0.8320], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:41:48,295 step [  61], lr [0.0003000], embedding loss [ 0.8322], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:51,586 step [  62], lr [0.0003000], embedding loss [ 0.8336], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:55,153 step [  63], lr [0.0003000], embedding loss [ 0.8357], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:41:58,506 step [  64], lr [0.0003000], embedding loss [ 0.8261], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:01,817 step [  65], lr [0.0003000], embedding loss [ 0.8303], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:05,180 step [  66], lr [0.0003000], embedding loss [ 0.8395], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:08,512 step [  67], lr [0.0003000], embedding loss [ 0.8381], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:11,846 step [  68], lr [0.0003000], embedding loss [ 0.8293], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:15,197 step [  69], lr [0.0003000], embedding loss [ 0.8328], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:18,600 step [  70], lr [0.0003000], embedding loss [ 0.8371], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:22,005 step [  71], lr [0.0003000], embedding loss [ 0.8321], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:25,357 step [  72], lr [0.0003000], embedding loss [ 0.8279], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:27,230 step [  73], lr [0.0003000], embedding loss [ 0.8376], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:29,126 step [  74], lr [0.0003000], embedding loss [ 0.8318], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:31,057 step [  75], lr [0.0003000], embedding loss [ 0.8279], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:32,994 step [  76], lr [0.0003000], embedding loss [ 0.8347], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:34,854 step [  77], lr [0.0003000], embedding loss [ 0.8231], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:36,773 step [  78], lr [0.0003000], embedding loss [ 0.8267], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:38,665 step [  79], lr [0.0003000], embedding loss [ 0.8312], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:40,579 step [  80], lr [0.0003000], embedding loss [ 0.8254], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:42,475 step [  81], lr [0.0003000], embedding loss [ 0.8205], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:44,382 step [  82], lr [0.0003000], embedding loss [ 0.8277], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:46,248 step [  83], lr [0.0003000], embedding loss [ 0.8252], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:42:48,124 step [  84], lr [0.0003000], embedding loss [ 0.8253], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:50,002 step [  85], lr [0.0003000], embedding loss [ 0.8318], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:42:51,845 step [  86], lr [0.0003000], embedding loss [ 0.8303], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:53,672 step [  87], lr [0.0003000], embedding loss [ 0.8290], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:55,525 step [  88], lr [0.0003000], embedding loss [ 0.8249], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:42:57,378 step [  89], lr [0.0003000], embedding loss [ 0.8255], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:42:59,207 step [  90], lr [0.0003000], embedding loss [ 0.8268], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:01,066 step [  91], lr [0.0003000], embedding loss [ 0.8267], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:02,947 step [  92], lr [0.0003000], embedding loss [ 0.8210], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:04,832 step [  93], lr [0.0003000], embedding loss [ 0.8254], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:06,739 step [  94], lr [0.0003000], embedding loss [ 0.8223], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:08,717 step [  95], lr [0.0003000], embedding loss [ 0.8321], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:10,615 step [  96], lr [0.0003000], embedding loss [ 0.8330], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:12,566 step [  97], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:14,483 step [  98], lr [0.0003000], embedding loss [ 0.8226], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:16,338 step [  99], lr [0.0003000], embedding loss [ 0.8275], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:18,186 step [ 100], lr [0.0003000], embedding loss [ 0.8300], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:20,091 step [ 101], lr [0.0003000], embedding loss [ 0.8250], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:21,971 step [ 102], lr [0.0003000], embedding loss [ 0.8302], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:23,842 step [ 103], lr [0.0003000], embedding loss [ 0.8303], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:25,585 step [ 104], lr [0.0003000], embedding loss [ 0.8238], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:43:27,499 step [ 105], lr [0.0003000], embedding loss [ 0.8257], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:29,383 step [ 106], lr [0.0003000], embedding loss [ 0.8187], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:31,246 step [ 107], lr [0.0003000], embedding loss [ 0.8251], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:33,106 step [ 108], lr [0.0003000], embedding loss [ 0.8179], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:34,888 step [ 109], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:43:36,748 step [ 110], lr [0.0003000], embedding loss [ 0.8300], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:38,694 step [ 111], lr [0.0003000], embedding loss [ 0.8144], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:40,594 step [ 112], lr [0.0003000], embedding loss [ 0.8355], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:42,482 step [ 113], lr [0.0003000], embedding loss [ 0.8264], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:44,342 step [ 114], lr [0.0003000], embedding loss [ 0.8305], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:43:46,200 step [ 115], lr [0.0003000], embedding loss [ 0.8295], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:43:48,082 step [ 116], lr [0.0003000], embedding loss [ 0.8285], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:43:49,985 step [ 117], lr [0.0003000], embedding loss [ 0.8264], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:51,822 step [ 118], lr [0.0003000], embedding loss [ 0.8353], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:53,726 step [ 119], lr [0.0003000], embedding loss [ 0.8349], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:43:55,642 step [ 120], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:43:57,608 step [ 121], lr [0.0003000], embedding loss [ 0.8229], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:43:59,505 step [ 122], lr [0.0003000], embedding loss [ 0.8286], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:01,481 step [ 123], lr [0.0003000], embedding loss [ 0.8234], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:03,382 step [ 124], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:05,317 step [ 125], lr [0.0003000], embedding loss [ 0.8169], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:07,196 step [ 126], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:09,168 step [ 127], lr [0.0003000], embedding loss [ 0.8341], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:11,076 step [ 128], lr [0.0003000], embedding loss [ 0.8225], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:13,031 step [ 129], lr [0.0003000], embedding loss [ 0.8242], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:14,942 step [ 130], lr [0.0003000], embedding loss [ 0.8173], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:16,899 step [ 131], lr [0.0003000], embedding loss [ 0.8224], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:18,847 step [ 132], lr [0.0003000], embedding loss [ 0.8197], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:20,788 step [ 133], lr [0.0003000], embedding loss [ 0.8299], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:22,624 step [ 134], lr [0.0003000], embedding loss [ 0.8210], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:24,601 step [ 135], lr [0.0003000], embedding loss [ 0.8226], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:26,519 step [ 136], lr [0.0003000], embedding loss [ 0.8181], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:28,434 step [ 137], lr [0.0003000], embedding loss [ 0.8260], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:30,391 step [ 138], lr [0.0003000], embedding loss [ 0.8207], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:32,309 step [ 139], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:34,190 step [ 140], lr [0.0003000], embedding loss [ 0.8241], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:36,149 step [ 141], lr [0.0003000], embedding loss [ 0.8230], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:44:37,990 step [ 142], lr [0.0003000], embedding loss [ 0.8272], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:44:39,946 step [ 143], lr [0.0003000], embedding loss [ 0.8262], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:45:01,884 step [ 144], lr [0.0003000], embedding loss [ 0.8177], quantization loss [ 0.0000],  1.66 sec/batch.
2022-10-20 20:45:05,196 step [ 145], lr [0.0003000], embedding loss [ 0.8261], quantization loss [ 0.0000],  2.18 sec/batch.
2022-10-20 20:45:07,857 step [ 146], lr [0.0003000], embedding loss [ 0.8248], quantization loss [ 0.0000],  1.57 sec/batch.
2022-10-20 20:45:10,642 step [ 147], lr [0.0003000], embedding loss [ 0.8206], quantization loss [ 0.0000],  1.65 sec/batch.
2022-10-20 20:45:10,643 initialize centers iter(1/1).
2022-10-20 20:45:17,422 finish center initialization, duration: 6.78 sec.
2022-10-20 20:45:17,422 update codes and centers iter(1/1).
2022-10-20 20:45:23,856 number of update_code wrong: 71.
2022-10-20 20:45:27,093 non zero codewords: 768.
2022-10-20 20:45:27,094 finish center update, duration: 9.67 sec.
2022-10-20 20:45:29,681 step [ 148], lr [0.0003000], embedding loss [ 0.8206], quantization loss [ 0.1407],  1.47 sec/batch.
2022-10-20 20:45:32,964 step [ 149], lr [0.0003000], embedding loss [ 0.8237], quantization loss [ 0.2303],  2.16 sec/batch.
2022-10-20 20:45:35,743 step [ 150], lr [0.0003000], embedding loss [ 0.8168], quantization loss [ 0.1344],  1.67 sec/batch.
2022-10-20 20:45:38,505 step [ 151], lr [0.0003000], embedding loss [ 0.8218], quantization loss [ 0.1454],  1.62 sec/batch.
2022-10-20 20:45:41,808 step [ 152], lr [0.0003000], embedding loss [ 0.8205], quantization loss [ 0.1229],  2.16 sec/batch.
2022-10-20 20:45:44,538 step [ 153], lr [0.0003000], embedding loss [ 0.8352], quantization loss [ 0.1249],  1.62 sec/batch.
2022-10-20 20:45:47,305 step [ 154], lr [0.0003000], embedding loss [ 0.8273], quantization loss [ 0.1047],  1.60 sec/batch.
2022-10-20 20:45:50,100 step [ 155], lr [0.0003000], embedding loss [ 0.8276], quantization loss [ 0.1084],  1.66 sec/batch.
2022-10-20 20:45:53,332 step [ 156], lr [0.0003000], embedding loss [ 0.8328], quantization loss [ 0.1095],  2.13 sec/batch.
2022-10-20 20:45:56,035 step [ 157], lr [0.0003000], embedding loss [ 0.8276], quantization loss [ 0.1063],  1.58 sec/batch.
2022-10-20 20:45:58,776 step [ 158], lr [0.0003000], embedding loss [ 0.8344], quantization loss [ 0.1159],  1.60 sec/batch.
2022-10-20 20:46:02,086 step [ 159], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.1036],  2.16 sec/batch.
2022-10-20 20:46:04,909 step [ 160], lr [0.0003000], embedding loss [ 0.8264], quantization loss [ 0.1078],  1.68 sec/batch.
2022-10-20 20:46:07,689 step [ 161], lr [0.0003000], embedding loss [ 0.8184], quantization loss [ 0.0861],  1.64 sec/batch.
2022-10-20 20:46:10,392 step [ 162], lr [0.0003000], embedding loss [ 0.8305], quantization loss [ 0.0877],  1.61 sec/batch.
2022-10-20 20:46:13,721 step [ 163], lr [0.0003000], embedding loss [ 0.8282], quantization loss [ 0.0989],  2.18 sec/batch.
2022-10-20 20:46:16,578 step [ 164], lr [0.0003000], embedding loss [ 0.8185], quantization loss [ 0.1113],  1.68 sec/batch.
2022-10-20 20:46:19,250 step [ 165], lr [0.0003000], embedding loss [ 0.8184], quantization loss [ 0.1061],  1.54 sec/batch.
2022-10-20 20:46:21,967 step [ 166], lr [0.0003000], embedding loss [ 0.8225], quantization loss [ 0.0799],  1.62 sec/batch.
2022-10-20 20:46:25,182 step [ 167], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.0833],  2.11 sec/batch.
2022-10-20 20:46:27,976 step [ 168], lr [0.0003000], embedding loss [ 0.8189], quantization loss [ 0.0979],  1.63 sec/batch.
2022-10-20 20:46:30,758 step [ 169], lr [0.0003000], embedding loss [ 0.8146], quantization loss [ 0.0859],  1.63 sec/batch.
2022-10-20 20:46:34,042 step [ 170], lr [0.0003000], embedding loss [ 0.8207], quantization loss [ 0.1043],  2.12 sec/batch.
2022-10-20 20:46:36,903 step [ 171], lr [0.0003000], embedding loss [ 0.8254], quantization loss [ 0.0930],  1.69 sec/batch.
2022-10-20 20:46:39,678 step [ 172], lr [0.0003000], embedding loss [ 0.8259], quantization loss [ 0.0885],  1.60 sec/batch.
2022-10-20 20:46:42,458 step [ 173], lr [0.0003000], embedding loss [ 0.8191], quantization loss [ 0.0853],  1.64 sec/batch.
2022-10-20 20:46:45,626 step [ 174], lr [0.0003000], embedding loss [ 0.8177], quantization loss [ 0.0814],  2.02 sec/batch.
2022-10-20 20:46:48,474 step [ 175], lr [0.0003000], embedding loss [ 0.8198], quantization loss [ 0.0903],  1.71 sec/batch.
2022-10-20 20:46:51,210 step [ 176], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.0765],  1.59 sec/batch.
2022-10-20 20:46:54,388 step [ 177], lr [0.0003000], embedding loss [ 0.8263], quantization loss [ 0.0867],  2.06 sec/batch.
2022-10-20 20:46:57,200 step [ 178], lr [0.0003000], embedding loss [ 0.8214], quantization loss [ 0.0816],  1.66 sec/batch.
2022-10-20 20:46:59,937 step [ 179], lr [0.0003000], embedding loss [ 0.8256], quantization loss [ 0.0755],  1.61 sec/batch.
2022-10-20 20:47:02,696 step [ 180], lr [0.0003000], embedding loss [ 0.8257], quantization loss [ 0.0800],  1.64 sec/batch.
2022-10-20 20:47:06,008 step [ 181], lr [0.0003000], embedding loss [ 0.8281], quantization loss [ 0.0795],  2.17 sec/batch.
2022-10-20 20:47:08,839 step [ 182], lr [0.0003000], embedding loss [ 0.8206], quantization loss [ 0.0718],  1.69 sec/batch.
2022-10-20 20:47:13,420 step [ 183], lr [0.0003000], embedding loss [ 0.8314], quantization loss [ 0.0837],  2.46 sec/batch.
2022-10-20 20:47:17,356 step [ 184], lr [0.0003000], embedding loss [ 0.8224], quantization loss [ 0.0820],  2.75 sec/batch.
2022-10-20 20:47:20,729 step [ 185], lr [0.0003000], embedding loss [ 0.8292], quantization loss [ 0.0759],  2.22 sec/batch.
2022-10-20 20:47:24,062 step [ 186], lr [0.0003000], embedding loss [ 0.8267], quantization loss [ 0.0767],  2.18 sec/batch.
2022-10-20 20:47:27,002 step [ 187], lr [0.0003000], embedding loss [ 0.8291], quantization loss [ 0.0809],  1.80 sec/batch.
2022-10-20 20:47:28,777 step [ 188], lr [0.0003000], embedding loss [ 0.8158], quantization loss [ 0.0846],  0.55 sec/batch.
2022-10-20 20:47:30,567 step [ 189], lr [0.0003000], embedding loss [ 0.8161], quantization loss [ 0.0907],  0.55 sec/batch.
2022-10-20 20:47:32,367 step [ 190], lr [0.0003000], embedding loss [ 0.8230], quantization loss [ 0.0911],  0.57 sec/batch.
2022-10-20 20:47:34,130 step [ 191], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.0839],  0.56 sec/batch.
2022-10-20 20:47:35,922 step [ 192], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0738],  0.55 sec/batch.
2022-10-20 20:47:37,693 step [ 193], lr [0.0003000], embedding loss [ 0.8264], quantization loss [ 0.0794],  0.55 sec/batch.
2022-10-20 20:47:39,479 step [ 194], lr [0.0003000], embedding loss [ 0.8206], quantization loss [ 0.0710],  0.56 sec/batch.
