2022-10-19 00:08:58,908 prepare dataset.
2022-10-19 00:09:03,369 prepare data loader.
2022-10-19 00:09:03,370 Initializing DataLoader.
2022-10-19 00:09:03,372 DataLoader already.
2022-10-19 00:09:03,372 prepare model.
2022-10-19 00:09:03,555 Number of semantic embeddings: 928.
2022-10-19 00:09:11,370 From /data/wangjinpeng/anaconda3/envs/py37torch/lib/python3.7/site-packages/tensorflow_core/python/ops/math_grad.py:1424: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where.
2022-10-19 00:09:24,331 begin training.
2022-10-19 00:09:39,033 step [   1], lr [0.0003000], embedding loss [ 0.8909], quantization loss [ 0.0000], 13.05 sec/batch.
2022-10-19 00:10:10,967 step [  16], lr [0.0003000], embedding loss [ 0.8005], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 00:10:13,187 step [  17], lr [0.0003000], embedding loss [ 0.7960], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 00:10:15,367 step [  18], lr [0.0003000], embedding loss [ 0.7955], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 00:10:17,615 step [  19], lr [0.0003000], embedding loss [ 0.7862], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 00:10:19,810 step [  20], lr [0.0003000], embedding loss [ 0.7941], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 00:10:21,976 step [  21], lr [0.0003000], embedding loss [ 0.7943], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 00:10:24,137 step [  22], lr [0.0003000], embedding loss [ 0.7970], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 00:10:26,323 step [  23], lr [0.0003000], embedding loss [ 0.7915], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-19 00:10:28,739 step [  24], lr [0.0003000], embedding loss [ 0.7871], quantization loss [ 0.0000],  0.77 sec/batch.
2022-10-19 00:10:30,864 step [  25], lr [0.0003000], embedding loss [ 0.7832], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:10:33,035 step [  26], lr [0.0003000], embedding loss [ 0.7830], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:10:35,156 step [  27], lr [0.0003000], embedding loss [ 0.7892], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:10:37,268 step [  28], lr [0.0003000], embedding loss [ 0.7943], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:10:39,436 step [  29], lr [0.0003000], embedding loss [ 0.7914], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 00:10:41,571 step [  30], lr [0.0003000], embedding loss [ 0.7770], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:10:43,669 step [  31], lr [0.0003000], embedding loss [ 0.7733], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:10:45,784 step [  32], lr [0.0003000], embedding loss [ 0.7703], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:10:47,942 step [  33], lr [0.0003000], embedding loss [ 0.7734], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 00:10:50,015 step [  34], lr [0.0003000], embedding loss [ 0.7720], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:10:52,137 step [  35], lr [0.0003000], embedding loss [ 0.7729], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:10:54,239 step [  36], lr [0.0003000], embedding loss [ 0.7717], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:10:56,341 step [  37], lr [0.0003000], embedding loss [ 0.7765], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:10:58,468 step [  38], lr [0.0003000], embedding loss [ 0.7726], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:00,540 step [  39], lr [0.0003000], embedding loss [ 0.7767], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:02,271 step [  40], lr [0.0003000], embedding loss [ 0.7635], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:04,026 step [  41], lr [0.0003000], embedding loss [ 0.7793], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:05,799 step [  42], lr [0.0003000], embedding loss [ 0.7622], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:07,582 step [  43], lr [0.0003000], embedding loss [ 0.7738], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:09,317 step [  44], lr [0.0003000], embedding loss [ 0.7615], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:11,059 step [  45], lr [0.0003000], embedding loss [ 0.7685], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:12,862 step [  46], lr [0.0003000], embedding loss [ 0.7635], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:11:14,671 step [  47], lr [0.0003000], embedding loss [ 0.7673], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:16,423 step [  48], lr [0.0003000], embedding loss [ 0.7702], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:18,167 step [  49], lr [0.0003000], embedding loss [ 0.7673], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:19,901 step [  50], lr [0.0003000], embedding loss [ 0.7671], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:21,699 step [  51], lr [0.0003000], embedding loss [ 0.7621], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 00:11:23,468 step [  52], lr [0.0003000], embedding loss [ 0.7636], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:25,366 step [  53], lr [0.0003000], embedding loss [ 0.7600], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-19 00:11:27,351 step [  54], lr [0.0003000], embedding loss [ 0.7639], quantization loss [ 0.0000],  0.60 sec/batch.
2022-10-19 00:11:29,054 step [  55], lr [0.0003000], embedding loss [ 0.7576], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 00:11:30,860 step [  56], lr [0.0003000], embedding loss [ 0.7550], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:32,710 step [  57], lr [0.0003000], embedding loss [ 0.7647], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:11:34,449 step [  58], lr [0.0003000], embedding loss [ 0.7564], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 00:11:36,211 step [  59], lr [0.0003000], embedding loss [ 0.7708], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:38,089 step [  60], lr [0.0003000], embedding loss [ 0.7567], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:39,892 step [  61], lr [0.0003000], embedding loss [ 0.7602], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:41,751 step [  62], lr [0.0003000], embedding loss [ 0.7517], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:43,556 step [  63], lr [0.0003000], embedding loss [ 0.7596], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:45,401 step [  64], lr [0.0003000], embedding loss [ 0.7581], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:47,290 step [  65], lr [0.0003000], embedding loss [ 0.7573], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:11:49,105 step [  66], lr [0.0003000], embedding loss [ 0.7557], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:50,955 step [  67], lr [0.0003000], embedding loss [ 0.7503], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:52,800 step [  68], lr [0.0003000], embedding loss [ 0.7600], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 00:11:54,667 step [  69], lr [0.0003000], embedding loss [ 0.7512], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:11:56,528 step [  70], lr [0.0003000], embedding loss [ 0.7599], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 00:11:58,368 step [  71], lr [0.0003000], embedding loss [ 0.7588], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 00:12:00,122 step [  72], lr [0.0003000], embedding loss [ 0.7525], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:01,993 step [  73], lr [0.0003000], embedding loss [ 0.7446], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:03,782 step [  74], lr [0.0003000], embedding loss [ 0.7551], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:06,518 step [  75], lr [0.0003000], embedding loss [ 0.7433], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:08,399 step [  76], lr [0.0003000], embedding loss [ 0.7523], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:10,223 step [  77], lr [0.0003000], embedding loss [ 0.7445], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:12,103 step [  78], lr [0.0003000], embedding loss [ 0.7580], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:13,968 step [  79], lr [0.0003000], embedding loss [ 0.7414], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:15,847 step [  80], lr [0.0003000], embedding loss [ 0.7569], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 00:12:17,710 step [  81], lr [0.0003000], embedding loss [ 0.7368], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 00:12:17,710 initialize centers iter(1/1).
2022-10-19 00:12:22,588 finish center initialization, duration: 4.88 sec.
2022-10-19 00:12:22,589 update codes and centers iter(1/1).
2022-10-19 00:12:25,003 number of update_code wrong: 0.
2022-10-19 00:12:29,082 non zero codewords: 512.
2022-10-19 00:12:29,082 finish center update, duration: 6.49 sec.
2022-10-19 00:12:30,833 step [  82], lr [0.0003000], embedding loss [ 0.7417], quantization loss [ 0.4215],  0.52 sec/batch.
2022-10-19 00:12:32,710 step [  83], lr [0.0003000], embedding loss [ 0.7863], quantization loss [ 1.1080],  0.53 sec/batch.
2022-10-19 00:12:34,550 step [  84], lr [0.0003000], embedding loss [ 0.7674], quantization loss [ 0.6227],  0.52 sec/batch.
2022-10-19 00:12:36,476 step [  85], lr [0.0003000], embedding loss [ 0.7862], quantization loss [ 1.0598],  0.54 sec/batch.
2022-10-19 00:12:38,336 step [  86], lr [0.0003000], embedding loss [ 0.7615], quantization loss [ 0.5582],  0.52 sec/batch.
2022-10-19 00:12:40,219 step [  87], lr [0.0003000], embedding loss [ 0.7826], quantization loss [ 0.8999],  0.52 sec/batch.
2022-10-19 00:12:42,034 step [  88], lr [0.0003000], embedding loss [ 0.7696], quantization loss [ 0.6610],  0.52 sec/batch.
2022-10-19 00:12:43,870 step [  89], lr [0.0003000], embedding loss [ 0.7714], quantization loss [ 0.6214],  0.53 sec/batch.
2022-10-19 00:12:45,910 step [  90], lr [0.0003000], embedding loss [ 0.7650], quantization loss [ 0.5449],  0.59 sec/batch.
2022-10-19 00:12:48,110 step [  91], lr [0.0003000], embedding loss [ 0.7591], quantization loss [ 0.4994],  0.56 sec/batch.
2022-10-19 00:12:50,125 step [  92], lr [0.0003000], embedding loss [ 0.7587], quantization loss [ 0.4196],  0.57 sec/batch.
2022-10-19 00:12:52,253 step [  93], lr [0.0003000], embedding loss [ 0.7605], quantization loss [ 0.5028],  0.59 sec/batch.
2022-10-19 00:12:54,427 step [  94], lr [0.0003000], embedding loss [ 0.7735], quantization loss [ 0.4358],  0.59 sec/batch.
2022-10-19 00:12:56,500 step [  95], lr [0.0003000], embedding loss [ 0.7691], quantization loss [ 0.4300],  0.60 sec/batch.
2022-10-19 00:12:58,726 step [  96], lr [0.0003000], embedding loss [ 0.7597], quantization loss [ 0.3879],  0.55 sec/batch.
2022-10-19 00:13:00,778 step [  97], lr [0.0003000], embedding loss [ 0.7622], quantization loss [ 0.3928],  0.55 sec/batch.
2022-10-19 00:13:02,785 step [  98], lr [0.0003000], embedding loss [ 0.7539], quantization loss [ 0.3631],  0.61 sec/batch.
2022-10-19 00:13:04,747 step [  99], lr [0.0003000], embedding loss [ 0.7549], quantization loss [ 0.3685],  0.56 sec/batch.
2022-10-19 00:13:06,680 step [ 100], lr [0.0003000], embedding loss [ 0.7549], quantization loss [ 0.3568],  0.55 sec/batch.
2022-10-19 00:13:08,659 step [ 101], lr [0.0003000], embedding loss [ 0.7561], quantization loss [ 0.4402],  0.56 sec/batch.
2022-10-19 00:13:10,649 step [ 102], lr [0.0003000], embedding loss [ 0.7611], quantization loss [ 0.3394],  0.55 sec/batch.
2022-10-19 00:13:12,603 step [ 103], lr [0.0003000], embedding loss [ 0.7514], quantization loss [ 0.3472],  0.54 sec/batch.
2022-10-19 00:13:14,529 step [ 104], lr [0.0003000], embedding loss [ 0.7675], quantization loss [ 0.3445],  0.55 sec/batch.
2022-10-19 00:13:16,482 step [ 105], lr [0.0003000], embedding loss [ 0.7459], quantization loss [ 0.3307],  0.56 sec/batch.
2022-10-19 00:13:18,415 step [ 106], lr [0.0003000], embedding loss [ 0.7571], quantization loss [ 0.3655],  0.55 sec/batch.
2022-10-19 00:13:20,318 step [ 107], lr [0.0003000], embedding loss [ 0.7693], quantization loss [ 0.4057],  0.55 sec/batch.
2022-10-19 00:13:22,314 step [ 108], lr [0.0003000], embedding loss [ 0.7520], quantization loss [ 0.3505],  0.57 sec/batch.
2022-10-19 00:13:24,282 step [ 109], lr [0.0003000], embedding loss [ 0.7561], quantization loss [ 0.3927],  0.58 sec/batch.
2022-10-19 00:13:26,246 step [ 110], lr [0.0003000], embedding loss [ 0.7603], quantization loss [ 0.3608],  0.57 sec/batch.
2022-10-19 00:13:28,194 step [ 111], lr [0.0003000], embedding loss [ 0.7559], quantization loss [ 0.3465],  0.57 sec/batch.
2022-10-19 00:13:30,125 step [ 112], lr [0.0003000], embedding loss [ 0.7465], quantization loss [ 0.3483],  0.55 sec/batch.
2022-10-19 00:13:32,078 step [ 113], lr [0.0003000], embedding loss [ 0.7594], quantization loss [ 0.2896],  0.56 sec/batch.
2022-10-19 00:13:33,979 step [ 114], lr [0.0003000], embedding loss [ 0.7594], quantization loss [ 0.3285],  0.56 sec/batch.
2022-10-19 00:13:35,853 step [ 115], lr [0.0003000], embedding loss [ 0.7559], quantization loss [ 0.3336],  0.55 sec/batch.
2022-10-19 00:13:37,804 step [ 116], lr [0.0003000], embedding loss [ 0.7638], quantization loss [ 0.3237],  0.57 sec/batch.
2022-10-19 00:13:39,753 step [ 117], lr [0.0003000], embedding loss [ 0.7597], quantization loss [ 0.3365],  0.56 sec/batch.
2022-10-19 00:13:41,683 step [ 118], lr [0.0003000], embedding loss [ 0.7504], quantization loss [ 0.3423],  0.56 sec/batch.
2022-10-19 00:13:43,583 step [ 119], lr [0.0003000], embedding loss [ 0.7620], quantization loss [ 0.3490],  0.55 sec/batch.
2022-10-19 00:13:45,504 step [ 120], lr [0.0003000], embedding loss [ 0.7529], quantization loss [ 0.3356],  0.55 sec/batch.
2022-10-19 00:13:47,341 step [ 121], lr [0.0003000], embedding loss [ 0.7587], quantization loss [ 0.2913],  0.55 sec/batch.
2022-10-19 00:13:49,214 step [ 122], lr [0.0003000], embedding loss [ 0.7567], quantization loss [ 0.3387],  0.55 sec/batch.
2022-10-19 00:13:51,055 step [ 123], lr [0.0003000], embedding loss [ 0.7506], quantization loss [ 0.2900],  0.55 sec/batch.
2022-10-19 00:13:53,005 step [ 124], lr [0.0003000], embedding loss [ 0.7569], quantization loss [ 0.3138],  0.56 sec/batch.
2022-10-19 00:13:54,878 step [ 125], lr [0.0003000], embedding loss [ 0.7605], quantization loss [ 0.2939],  0.55 sec/batch.
2022-10-19 00:13:56,805 step [ 126], lr [0.0003000], embedding loss [ 0.7596], quantization loss [ 0.2840],  0.56 sec/batch.
2022-10-19 00:13:58,675 step [ 127], lr [0.0003000], embedding loss [ 0.7688], quantization loss [ 0.2815],  0.55 sec/batch.
2022-10-19 00:14:00,598 step [ 128], lr [0.0003000], embedding loss [ 0.7493], quantization loss [ 0.2747],  0.56 sec/batch.
2022-10-19 00:14:02,467 step [ 129], lr [0.0003000], embedding loss [ 0.7586], quantization loss [ 0.3416],  0.55 sec/batch.
2022-10-19 00:14:04,383 step [ 130], lr [0.0003000], embedding loss [ 0.7609], quantization loss [ 0.2969],  0.56 sec/batch.
2022-10-19 00:14:06,249 step [ 131], lr [0.0003000], embedding loss [ 0.7561], quantization loss [ 0.2989],  0.55 sec/batch.
2022-10-19 00:14:08,147 step [ 132], lr [0.0003000], embedding loss [ 0.7585], quantization loss [ 0.2777],  0.56 sec/batch.
2022-10-19 00:14:10,044 step [ 133], lr [0.0003000], embedding loss [ 0.7486], quantization loss [ 0.2713],  0.55 sec/batch.
2022-10-19 00:14:11,964 step [ 134], lr [0.0003000], embedding loss [ 0.7596], quantization loss [ 0.2680],  0.56 sec/batch.
2022-10-19 00:14:13,898 step [ 135], lr [0.0003000], embedding loss [ 0.7589], quantization loss [ 0.2401],  0.56 sec/batch.
2022-10-19 00:14:15,812 step [ 136], lr [0.0003000], embedding loss [ 0.7418], quantization loss [ 0.3088],  0.55 sec/batch.
2022-10-19 00:14:17,731 step [ 137], lr [0.0003000], embedding loss [ 0.7434], quantization loss [ 0.2663],  0.55 sec/batch.
2022-10-19 00:14:19,612 step [ 138], lr [0.0003000], embedding loss [ 0.7444], quantization loss [ 0.2727],  0.55 sec/batch.
2022-10-19 00:14:21,546 step [ 139], lr [0.0003000], embedding loss [ 0.7488], quantization loss [ 0.2665],  0.56 sec/batch.
2022-10-19 00:14:23,368 step [ 140], lr [0.0003000], embedding loss [ 0.7429], quantization loss [ 0.2597],  0.55 sec/batch.
2022-10-19 00:14:25,291 step [ 141], lr [0.0003000], embedding loss [ 0.7553], quantization loss [ 0.2973],  0.55 sec/batch.
2022-10-19 00:14:27,186 step [ 142], lr [0.0003000], embedding loss [ 0.7490], quantization loss [ 0.2804],  0.55 sec/batch.
2022-10-19 00:14:29,130 step [ 143], lr [0.0003000], embedding loss [ 0.7402], quantization loss [ 0.2719],  0.56 sec/batch.
2022-10-19 00:14:31,066 step [ 144], lr [0.0003000], embedding loss [ 0.7485], quantization loss [ 0.2516],  0.56 sec/batch.
2022-10-19 00:14:33,018 step [ 145], lr [0.0003000], embedding loss [ 0.7526], quantization loss [ 0.2618],  0.56 sec/batch.
2022-10-19 00:14:34,937 step [ 146], lr [0.0003000], embedding loss [ 0.7496], quantization loss [ 0.2693],  0.55 sec/batch.
2022-10-19 00:14:36,819 step [ 147], lr [0.0003000], embedding loss [ 0.7476], quantization loss [ 0.2779],  0.54 sec/batch.
2022-10-19 00:14:38,718 step [ 148], lr [0.0003000], embedding loss [ 0.7402], quantization loss [ 0.2298],  0.55 sec/batch.
2022-10-19 00:14:40,649 step [ 149], lr [0.0003000], embedding loss [ 0.7501], quantization loss [ 0.2580],  0.56 sec/batch.
2022-10-19 00:14:42,575 step [ 150], lr [0.0003000], embedding loss [ 0.7513], quantization loss [ 0.2818],  0.55 sec/batch.
2022-10-19 00:14:44,447 step [ 151], lr [0.0003000], embedding loss [ 0.7510], quantization loss [ 0.2811],  0.54 sec/batch.
2022-10-19 00:14:46,345 step [ 152], lr [0.0003000], embedding loss [ 0.7510], quantization loss [ 0.3259],  0.54 sec/batch.
2022-10-19 00:14:48,314 step [ 153], lr [0.0003000], embedding loss [ 0.7484], quantization loss [ 0.2337],  0.56 sec/batch.
2022-10-19 00:14:50,232 step [ 154], lr [0.0003000], embedding loss [ 0.7425], quantization loss [ 0.2585],  0.55 sec/batch.
2022-10-19 00:14:52,150 step [ 155], lr [0.0003000], embedding loss [ 0.7466], quantization loss [ 0.2688],  0.56 sec/batch.
2022-10-19 00:14:54,072 step [ 156], lr [0.0003000], embedding loss [ 0.7369], quantization loss [ 0.2638],  0.55 sec/batch.
2022-10-19 00:14:55,958 step [ 157], lr [0.0003000], embedding loss [ 0.7540], quantization loss [ 0.3167],  0.53 sec/batch.
2022-10-19 00:14:57,837 step [ 158], lr [0.0003000], embedding loss [ 0.7408], quantization loss [ 0.2872],  0.55 sec/batch.
2022-10-19 00:14:59,766 step [ 159], lr [0.0003000], embedding loss [ 0.7541], quantization loss [ 0.2802],  0.58 sec/batch.
2022-10-19 00:15:01,695 step [ 160], lr [0.0003000], embedding loss [ 0.7552], quantization loss [ 0.2405],  0.55 sec/batch.
2022-10-19 00:15:03,551 step [ 161], lr [0.0003000], embedding loss [ 0.7539], quantization loss [ 0.2539],  0.53 sec/batch.
2022-10-19 00:15:03,551 update codes and centers iter(1/1).
2022-10-19 00:15:05,274 number of update_code wrong: 0.
2022-10-19 00:15:07,857 non zero codewords: 512.
2022-10-19 00:15:07,857 finish center update, duration: 4.31 sec.
2022-10-19 00:15:09,672 step [ 162], lr [0.0003000], embedding loss [ 0.7499], quantization loss [ 0.1735],  0.56 sec/batch.
2022-10-19 00:15:11,605 step [ 163], lr [0.0003000], embedding loss [ 0.7529], quantization loss [ 0.1771],  0.62 sec/batch.
2022-10-19 00:15:13,653 step [ 164], lr [0.0003000], embedding loss [ 0.7521], quantization loss [ 0.1993],  0.63 sec/batch.
2022-10-19 00:15:15,652 step [ 165], lr [0.0003000], embedding loss [ 0.7483], quantization loss [ 0.1957],  0.62 sec/batch.
2022-10-19 00:15:17,641 step [ 166], lr [0.0003000], embedding loss [ 0.7499], quantization loss [ 0.1709],  0.62 sec/batch.
2022-10-19 00:15:19,687 step [ 167], lr [0.0003000], embedding loss [ 0.7468], quantization loss [ 0.1694],  0.64 sec/batch.
2022-10-19 00:15:21,671 step [ 168], lr [0.0003000], embedding loss [ 0.7639], quantization loss [ 0.2067],  0.62 sec/batch.
2022-10-19 00:15:23,681 step [ 169], lr [0.0003000], embedding loss [ 0.7488], quantization loss [ 0.1693],  0.62 sec/batch.
2022-10-19 00:15:25,682 step [ 170], lr [0.0003000], embedding loss [ 0.7440], quantization loss [ 0.1891],  0.62 sec/batch.
2022-10-19 00:15:27,648 step [ 171], lr [0.0003000], embedding loss [ 0.7510], quantization loss [ 0.1737],  0.60 sec/batch.
2022-10-19 00:15:29,649 step [ 172], lr [0.0003000], embedding loss [ 0.7531], quantization loss [ 0.1703],  0.62 sec/batch.
2022-10-19 00:15:31,717 step [ 173], lr [0.0003000], embedding loss [ 0.7545], quantization loss [ 0.1679],  0.65 sec/batch.
2022-10-19 00:15:33,785 step [ 174], lr [0.0003000], embedding loss [ 0.7585], quantization loss [ 0.1731],  0.62 sec/batch.
2022-10-19 00:15:35,804 step [ 175], lr [0.0003000], embedding loss [ 0.7535], quantization loss [ 0.1724],  0.63 sec/batch.
2022-10-19 00:15:37,822 step [ 176], lr [0.0003000], embedding loss [ 0.7482], quantization loss [ 0.1712],  0.63 sec/batch.
2022-10-19 00:15:39,817 step [ 177], lr [0.0003000], embedding loss [ 0.7554], quantization loss [ 0.1486],  0.61 sec/batch.
2022-10-19 00:15:41,822 step [ 178], lr [0.0003000], embedding loss [ 0.7585], quantization loss [ 0.1615],  0.62 sec/batch.
2022-10-19 00:15:43,822 step [ 179], lr [0.0003000], embedding loss [ 0.7470], quantization loss [ 0.1572],  0.62 sec/batch.
2022-10-19 00:15:45,781 step [ 180], lr [0.0003000], embedding loss [ 0.7481], quantization loss [ 0.1422],  0.61 sec/batch.
2022-10-19 00:15:47,758 step [ 181], lr [0.0003000], embedding loss [ 0.7554], quantization loss [ 0.1380],  0.61 sec/batch.
2022-10-19 00:15:49,781 step [ 182], lr [0.0003000], embedding loss [ 0.7487], quantization loss [ 0.1624],  0.62 sec/batch.
2022-10-19 00:15:51,847 step [ 183], lr [0.0003000], embedding loss [ 0.7541], quantization loss [ 0.1498],  0.62 sec/batch.
2022-10-19 00:15:53,930 step [ 184], lr [0.0003000], embedding loss [ 0.7380], quantization loss [ 0.1428],  0.63 sec/batch.
2022-10-19 00:15:55,959 step [ 185], lr [0.0003000], embedding loss [ 0.7435], quantization loss [ 0.1393],  0.62 sec/batch.
2022-10-19 00:15:57,935 step [ 186], lr [0.0003000], embedding loss [ 0.7439], quantization loss [ 0.1670],  0.61 sec/batch.
2022-10-19 00:15:59,951 step [ 187], lr [0.0003000], embedding loss [ 0.7484], quantization loss [ 0.1442],  0.62 sec/batch.
2022-10-19 00:16:01,977 step [ 188], lr [0.0003000], embedding loss [ 0.7433], quantization loss [ 0.1442],  0.62 sec/batch.
2022-10-19 00:16:04,045 step [ 189], lr [0.0003000], embedding loss [ 0.7462], quantization loss [ 0.1484],  0.63 sec/batch.
2022-10-19 00:16:06,097 step [ 190], lr [0.0003000], embedding loss [ 0.7523], quantization loss [ 0.1702],  0.63 sec/batch.
2022-10-19 00:16:08,133 step [ 191], lr [0.0003000], embedding loss [ 0.7432], quantization loss [ 0.1393],  0.61 sec/batch.
2022-10-19 00:16:10,173 step [ 192], lr [0.0003000], embedding loss [ 0.7365], quantization loss [ 0.1546],  0.63 sec/batch.
