2022-10-19 01:56:17,494 prepare dataset.
2022-10-19 01:56:22,150 prepare data loader.
2022-10-19 01:56:22,151 Initializing DataLoader.
2022-10-19 01:56:22,153 DataLoader already.
2022-10-19 01:56:22,153 prepare model.
2022-10-19 01:56:22,350 Number of semantic embeddings: 928.
2022-10-19 01:56:30,291 From /data/wangjinpeng/anaconda3/envs/py37torch/lib/python3.7/site-packages/tensorflow_core/python/ops/math_grad.py:1424: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where.
2022-10-19 01:56:43,503 begin training.
2022-10-19 01:56:58,259 step [   1], lr [0.0003000], embedding loss [ 0.9004], quantization loss [ 0.0000], 13.09 sec/batch.
2022-10-19 01:57:42,673 step [  21], lr [0.0003000], embedding loss [ 0.7962], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-19 01:57:45,014 step [  22], lr [0.0003000], embedding loss [ 0.7844], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 01:57:47,065 step [  23], lr [0.0003000], embedding loss [ 0.7990], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:57:49,299 step [  24], lr [0.0003000], embedding loss [ 0.7842], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 01:57:51,479 step [  25], lr [0.0003000], embedding loss [ 0.7837], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:57:53,747 step [  26], lr [0.0003000], embedding loss [ 0.7793], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:57:55,898 step [  27], lr [0.0003000], embedding loss [ 0.7753], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 01:57:58,167 step [  28], lr [0.0003000], embedding loss [ 0.7929], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 01:58:01,031 step [  29], lr [0.0003000], embedding loss [ 0.7820], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-19 01:58:03,222 step [  30], lr [0.0003000], embedding loss [ 0.7767], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:05,523 step [  31], lr [0.0003000], embedding loss [ 0.7845], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:07,700 step [  32], lr [0.0003000], embedding loss [ 0.7826], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:58:09,956 step [  33], lr [0.0003000], embedding loss [ 0.7813], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:12,176 step [  34], lr [0.0003000], embedding loss [ 0.7850], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:14,322 step [  35], lr [0.0003000], embedding loss [ 0.7770], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:58:16,616 step [  36], lr [0.0003000], embedding loss [ 0.7796], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:18,807 step [  37], lr [0.0003000], embedding loss [ 0.7664], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:20,992 step [  38], lr [0.0003000], embedding loss [ 0.7736], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:23,164 step [  39], lr [0.0003000], embedding loss [ 0.7704], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:25,062 step [  40], lr [0.0003000], embedding loss [ 0.7787], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:26,991 step [  41], lr [0.0003000], embedding loss [ 0.7645], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:28,890 step [  42], lr [0.0003000], embedding loss [ 0.7683], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:58:31,014 step [  43], lr [0.0003000], embedding loss [ 0.7699], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-19 01:58:33,085 step [  44], lr [0.0003000], embedding loss [ 0.7580], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-19 01:58:35,193 step [  45], lr [0.0003000], embedding loss [ 0.7563], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:58:37,126 step [  46], lr [0.0003000], embedding loss [ 0.7553], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 01:58:38,983 step [  47], lr [0.0003000], embedding loss [ 0.7577], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 01:58:41,051 step [  48], lr [0.0003000], embedding loss [ 0.7607], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:42,842 step [  49], lr [0.0003000], embedding loss [ 0.7693], quantization loss [ 0.0000],  0.48 sec/batch.
2022-10-19 01:58:44,699 step [  50], lr [0.0003000], embedding loss [ 0.7612], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:58:46,717 step [  51], lr [0.0003000], embedding loss [ 0.7561], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-19 01:58:48,613 step [  52], lr [0.0003000], embedding loss [ 0.7722], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:58:50,602 step [  53], lr [0.0003000], embedding loss [ 0.7643], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 01:58:52,585 step [  54], lr [0.0003000], embedding loss [ 0.7637], quantization loss [ 0.0000],  0.49 sec/batch.
2022-10-19 01:58:54,436 step [  55], lr [0.0003000], embedding loss [ 0.7588], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:58:56,394 step [  56], lr [0.0003000], embedding loss [ 0.7625], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 01:58:58,277 step [  57], lr [0.0003000], embedding loss [ 0.7595], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:00,165 step [  58], lr [0.0003000], embedding loss [ 0.7570], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:02,124 step [  59], lr [0.0003000], embedding loss [ 0.7515], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:03,964 step [  60], lr [0.0003000], embedding loss [ 0.7514], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-19 01:59:05,804 step [  61], lr [0.0003000], embedding loss [ 0.7516], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:07,750 step [  62], lr [0.0003000], embedding loss [ 0.7593], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:59:09,609 step [  63], lr [0.0003000], embedding loss [ 0.7687], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:11,565 step [  64], lr [0.0003000], embedding loss [ 0.7486], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:13,455 step [  65], lr [0.0003000], embedding loss [ 0.7487], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:15,283 step [  66], lr [0.0003000], embedding loss [ 0.7474], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:17,064 step [  67], lr [0.0003000], embedding loss [ 0.7672], quantization loss [ 0.0000],  0.48 sec/batch.
2022-10-19 01:59:18,862 step [  68], lr [0.0003000], embedding loss [ 0.7639], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:20,628 step [  69], lr [0.0003000], embedding loss [ 0.7709], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:22,415 step [  70], lr [0.0003000], embedding loss [ 0.7532], quantization loss [ 0.0000],  0.49 sec/batch.
2022-10-19 01:59:24,235 step [  71], lr [0.0003000], embedding loss [ 0.7548], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:26,006 step [  72], lr [0.0003000], embedding loss [ 0.7649], quantization loss [ 0.0000],  0.49 sec/batch.
2022-10-19 01:59:27,870 step [  73], lr [0.0003000], embedding loss [ 0.7598], quantization loss [ 0.0000],  0.50 sec/batch.
2022-10-19 01:59:29,726 step [  74], lr [0.0003000], embedding loss [ 0.7528], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:32,939 step [  75], lr [0.0003000], embedding loss [ 0.7540], quantization loss [ 0.0000],  0.52 sec/batch.
2022-10-19 01:59:34,694 step [  76], lr [0.0003000], embedding loss [ 0.7441], quantization loss [ 0.0000],  0.53 sec/batch.
2022-10-19 01:59:36,479 step [  77], lr [0.0003000], embedding loss [ 0.7625], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:38,290 step [  78], lr [0.0003000], embedding loss [ 0.7483], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-19 01:59:40,125 step [  79], lr [0.0003000], embedding loss [ 0.7497], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:42,017 step [  80], lr [0.0003000], embedding loss [ 0.7354], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:43,866 step [  81], lr [0.0003000], embedding loss [ 0.7485], quantization loss [ 0.0000],  0.51 sec/batch.
2022-10-19 01:59:43,867 initialize centers iter(1/1).
2022-10-19 01:59:51,777 finish center initialization, duration: 7.91 sec.
2022-10-19 01:59:51,778 update codes and centers iter(1/1).
2022-10-19 01:59:55,984 number of update_code wrong: 0.
2022-10-19 02:00:00,394 non zero codewords: 1024.
2022-10-19 02:00:00,394 finish center update, duration: 8.62 sec.
2022-10-19 02:00:02,141 step [  82], lr [0.0003000], embedding loss [ 0.7496], quantization loss [ 0.3860],  0.49 sec/batch.
2022-10-19 02:00:03,939 step [  83], lr [0.0003000], embedding loss [ 0.7514], quantization loss [ 0.5481],  0.49 sec/batch.
2022-10-19 02:00:05,720 step [  84], lr [0.0003000], embedding loss [ 0.7764], quantization loss [ 1.1404],  0.51 sec/batch.
2022-10-19 02:00:07,586 step [  85], lr [0.0003000], embedding loss [ 0.7637], quantization loss [ 0.6222],  0.52 sec/batch.
2022-10-19 02:00:09,492 step [  86], lr [0.0003000], embedding loss [ 0.7696], quantization loss [ 0.8649],  0.52 sec/batch.
2022-10-19 02:00:11,308 step [  87], lr [0.0003000], embedding loss [ 0.7902], quantization loss [ 1.0527],  0.51 sec/batch.
2022-10-19 02:00:13,086 step [  88], lr [0.0003000], embedding loss [ 0.7711], quantization loss [ 0.6701],  0.51 sec/batch.
2022-10-19 02:00:14,863 step [  89], lr [0.0003000], embedding loss [ 0.7711], quantization loss [ 0.6309],  0.48 sec/batch.
2022-10-19 02:00:16,689 step [  90], lr [0.0003000], embedding loss [ 0.7830], quantization loss [ 0.5834],  0.50 sec/batch.
2022-10-19 02:00:18,530 step [  91], lr [0.0003000], embedding loss [ 0.7745], quantization loss [ 0.5168],  0.51 sec/batch.
2022-10-19 02:00:20,361 step [  92], lr [0.0003000], embedding loss [ 0.7665], quantization loss [ 0.5277],  0.51 sec/batch.
2022-10-19 02:00:22,139 step [  93], lr [0.0003000], embedding loss [ 0.7586], quantization loss [ 0.4456],  0.51 sec/batch.
2022-10-19 02:00:23,959 step [  94], lr [0.0003000], embedding loss [ 0.7760], quantization loss [ 0.5381],  0.51 sec/batch.
2022-10-19 02:00:25,737 step [  95], lr [0.0003000], embedding loss [ 0.7733], quantization loss [ 0.4901],  0.50 sec/batch.
2022-10-19 02:00:27,538 step [  96], lr [0.0003000], embedding loss [ 0.7635], quantization loss [ 0.4473],  0.52 sec/batch.
2022-10-19 02:00:29,329 step [  97], lr [0.0003000], embedding loss [ 0.7614], quantization loss [ 0.4177],  0.57 sec/batch.
2022-10-19 02:00:31,147 step [  98], lr [0.0003000], embedding loss [ 0.7602], quantization loss [ 0.4261],  0.52 sec/batch.
2022-10-19 02:00:32,971 step [  99], lr [0.0003000], embedding loss [ 0.7633], quantization loss [ 0.3894],  0.52 sec/batch.
2022-10-19 02:00:34,736 step [ 100], lr [0.0003000], embedding loss [ 0.7586], quantization loss [ 0.3941],  0.50 sec/batch.
2022-10-19 02:00:36,660 step [ 101], lr [0.0003000], embedding loss [ 0.7703], quantization loss [ 0.3954],  0.52 sec/batch.
2022-10-19 02:00:38,550 step [ 102], lr [0.0003000], embedding loss [ 0.7657], quantization loss [ 0.4155],  0.55 sec/batch.
2022-10-19 02:00:40,361 step [ 103], lr [0.0003000], embedding loss [ 0.7660], quantization loss [ 0.4045],  0.50 sec/batch.
2022-10-19 02:00:42,199 step [ 104], lr [0.0003000], embedding loss [ 0.7640], quantization loss [ 0.3677],  0.49 sec/batch.
2022-10-19 02:00:44,061 step [ 105], lr [0.0003000], embedding loss [ 0.7543], quantization loss [ 0.3754],  0.52 sec/batch.
2022-10-19 02:00:45,947 step [ 106], lr [0.0003000], embedding loss [ 0.7520], quantization loss [ 0.3828],  0.52 sec/batch.
2022-10-19 02:00:47,888 step [ 107], lr [0.0003000], embedding loss [ 0.7575], quantization loss [ 0.3700],  0.51 sec/batch.
2022-10-19 02:00:49,737 step [ 108], lr [0.0003000], embedding loss [ 0.7628], quantization loss [ 0.3554],  0.51 sec/batch.
2022-10-19 02:00:51,624 step [ 109], lr [0.0003000], embedding loss [ 0.7575], quantization loss [ 0.3919],  0.51 sec/batch.
2022-10-19 02:00:53,491 step [ 110], lr [0.0003000], embedding loss [ 0.7617], quantization loss [ 0.3768],  0.52 sec/batch.
2022-10-19 02:00:55,391 step [ 111], lr [0.0003000], embedding loss [ 0.7692], quantization loss [ 0.3199],  0.51 sec/batch.
2022-10-19 02:00:57,291 step [ 112], lr [0.0003000], embedding loss [ 0.7556], quantization loss [ 0.3795],  0.52 sec/batch.
2022-10-19 02:00:59,139 step [ 113], lr [0.0003000], embedding loss [ 0.7547], quantization loss [ 0.3631],  0.51 sec/batch.
2022-10-19 02:01:00,997 step [ 114], lr [0.0003000], embedding loss [ 0.7589], quantization loss [ 0.3904],  0.50 sec/batch.
2022-10-19 02:01:02,819 step [ 115], lr [0.0003000], embedding loss [ 0.7651], quantization loss [ 0.3387],  0.50 sec/batch.
2022-10-19 02:01:04,674 step [ 116], lr [0.0003000], embedding loss [ 0.7550], quantization loss [ 0.3986],  0.51 sec/batch.
2022-10-19 02:01:06,484 step [ 117], lr [0.0003000], embedding loss [ 0.7542], quantization loss [ 0.3196],  0.50 sec/batch.
2022-10-19 02:01:08,271 step [ 118], lr [0.0003000], embedding loss [ 0.7591], quantization loss [ 0.3389],  0.51 sec/batch.
2022-10-19 02:01:10,193 step [ 119], lr [0.0003000], embedding loss [ 0.7590], quantization loss [ 0.3551],  0.51 sec/batch.
2022-10-19 02:01:12,058 step [ 120], lr [0.0003000], embedding loss [ 0.7552], quantization loss [ 0.3295],  0.52 sec/batch.
2022-10-19 02:01:13,911 step [ 121], lr [0.0003000], embedding loss [ 0.7581], quantization loss [ 0.2965],  0.51 sec/batch.
2022-10-19 02:01:15,800 step [ 122], lr [0.0003000], embedding loss [ 0.7576], quantization loss [ 0.3506],  0.51 sec/batch.
2022-10-19 02:01:17,653 step [ 123], lr [0.0003000], embedding loss [ 0.7507], quantization loss [ 0.3692],  0.50 sec/batch.
2022-10-19 02:01:19,501 step [ 124], lr [0.0003000], embedding loss [ 0.7515], quantization loss [ 0.3123],  0.51 sec/batch.
2022-10-19 02:01:21,341 step [ 125], lr [0.0003000], embedding loss [ 0.7599], quantization loss [ 0.3318],  0.51 sec/batch.
2022-10-19 02:01:23,169 step [ 126], lr [0.0003000], embedding loss [ 0.7610], quantization loss [ 0.3460],  0.51 sec/batch.
2022-10-19 02:01:25,010 step [ 127], lr [0.0003000], embedding loss [ 0.7612], quantization loss [ 0.3032],  0.51 sec/batch.
2022-10-19 02:01:26,835 step [ 128], lr [0.0003000], embedding loss [ 0.7603], quantization loss [ 0.3229],  0.50 sec/batch.
2022-10-19 02:01:28,656 step [ 129], lr [0.0003000], embedding loss [ 0.7434], quantization loss [ 0.2721],  0.50 sec/batch.
2022-10-19 02:01:30,505 step [ 130], lr [0.0003000], embedding loss [ 0.7448], quantization loss [ 0.2879],  0.50 sec/batch.
2022-10-19 02:01:32,340 step [ 131], lr [0.0003000], embedding loss [ 0.7465], quantization loss [ 0.3027],  0.49 sec/batch.
2022-10-19 02:01:34,189 step [ 132], lr [0.0003000], embedding loss [ 0.7580], quantization loss [ 0.3461],  0.50 sec/batch.
2022-10-19 02:01:36,016 step [ 133], lr [0.0003000], embedding loss [ 0.7425], quantization loss [ 0.3220],  0.51 sec/batch.
2022-10-19 02:01:37,849 step [ 134], lr [0.0003000], embedding loss [ 0.7531], quantization loss [ 0.2950],  0.51 sec/batch.
2022-10-19 02:01:39,722 step [ 135], lr [0.0003000], embedding loss [ 0.7476], quantization loss [ 0.2845],  0.52 sec/batch.
2022-10-19 02:01:41,575 step [ 136], lr [0.0003000], embedding loss [ 0.7451], quantization loss [ 0.2947],  0.50 sec/batch.
2022-10-19 02:01:43,347 step [ 137], lr [0.0003000], embedding loss [ 0.7559], quantization loss [ 0.2964],  0.51 sec/batch.
2022-10-19 02:01:45,169 step [ 138], lr [0.0003000], embedding loss [ 0.7441], quantization loss [ 0.3375],  0.51 sec/batch.
2022-10-19 02:01:47,053 step [ 139], lr [0.0003000], embedding loss [ 0.7450], quantization loss [ 0.2885],  0.51 sec/batch.
2022-10-19 02:01:48,952 step [ 140], lr [0.0003000], embedding loss [ 0.7444], quantization loss [ 0.2673],  0.51 sec/batch.
2022-10-19 02:01:50,801 step [ 141], lr [0.0003000], embedding loss [ 0.7520], quantization loss [ 0.3147],  0.51 sec/batch.
2022-10-19 02:01:52,709 step [ 142], lr [0.0003000], embedding loss [ 0.7556], quantization loss [ 0.2559],  0.50 sec/batch.
2022-10-19 02:01:54,571 step [ 143], lr [0.0003000], embedding loss [ 0.7636], quantization loss [ 0.2883],  0.50 sec/batch.
2022-10-19 02:01:56,432 step [ 144], lr [0.0003000], embedding loss [ 0.7570], quantization loss [ 0.3172],  0.53 sec/batch.
2022-10-19 02:01:58,199 step [ 145], lr [0.0003000], embedding loss [ 0.7585], quantization loss [ 0.2764],  0.50 sec/batch.
2022-10-19 02:02:00,302 step [ 146], lr [0.0003000], embedding loss [ 0.7466], quantization loss [ 0.3030],  0.51 sec/batch.
2022-10-19 02:02:02,163 step [ 147], lr [0.0003000], embedding loss [ 0.7595], quantization loss [ 0.2812],  0.52 sec/batch.
2022-10-19 02:02:03,990 step [ 148], lr [0.0003000], embedding loss [ 0.7545], quantization loss [ 0.2956],  0.51 sec/batch.
2022-10-19 02:02:05,881 step [ 149], lr [0.0003000], embedding loss [ 0.7474], quantization loss [ 0.2990],  0.51 sec/batch.
2022-10-19 02:02:07,763 step [ 150], lr [0.0003000], embedding loss [ 0.7514], quantization loss [ 0.2623],  0.52 sec/batch.
2022-10-19 02:02:09,647 step [ 151], lr [0.0003000], embedding loss [ 0.7545], quantization loss [ 0.2735],  0.52 sec/batch.
2022-10-19 02:02:11,520 step [ 152], lr [0.0003000], embedding loss [ 0.7500], quantization loss [ 0.3084],  0.51 sec/batch.
2022-10-19 02:02:13,418 step [ 153], lr [0.0003000], embedding loss [ 0.7530], quantization loss [ 0.2914],  0.52 sec/batch.
2022-10-19 02:02:15,183 step [ 154], lr [0.0003000], embedding loss [ 0.7514], quantization loss [ 0.2752],  0.51 sec/batch.
2022-10-19 02:02:17,036 step [ 155], lr [0.0003000], embedding loss [ 0.7579], quantization loss [ 0.3041],  0.50 sec/batch.
2022-10-19 02:02:18,774 step [ 156], lr [0.0003000], embedding loss [ 0.7513], quantization loss [ 0.2792],  0.51 sec/batch.
2022-10-19 02:02:20,878 step [ 157], lr [0.0003000], embedding loss [ 0.7410], quantization loss [ 0.2550],  0.58 sec/batch.
2022-10-19 02:02:22,969 step [ 158], lr [0.0003000], embedding loss [ 0.7281], quantization loss [ 0.2692],  0.59 sec/batch.
2022-10-19 02:02:24,773 step [ 159], lr [0.0003000], embedding loss [ 0.7560], quantization loss [ 0.2644],  0.51 sec/batch.
2022-10-19 02:02:26,579 step [ 160], lr [0.0003000], embedding loss [ 0.7506], quantization loss [ 0.2282],  0.50 sec/batch.
2022-10-19 02:02:28,603 step [ 161], lr [0.0003000], embedding loss [ 0.7480], quantization loss [ 0.2434],  0.58 sec/batch.
2022-10-19 02:02:28,603 update codes and centers iter(1/1).
2022-10-19 02:02:31,809 number of update_code wrong: 0.
2022-10-19 02:02:34,648 non zero codewords: 1024.
2022-10-19 02:02:34,649 finish center update, duration: 6.05 sec.
2022-10-19 02:02:36,506 step [ 162], lr [0.0003000], embedding loss [ 0.7490], quantization loss [ 0.1810],  0.50 sec/batch.
2022-10-19 02:02:38,339 step [ 163], lr [0.0003000], embedding loss [ 0.7470], quantization loss [ 0.1792],  0.51 sec/batch.
2022-10-19 02:02:40,238 step [ 164], lr [0.0003000], embedding loss [ 0.7383], quantization loss [ 0.1660],  0.58 sec/batch.
2022-10-19 02:02:42,112 step [ 165], lr [0.0003000], embedding loss [ 0.7456], quantization loss [ 0.1676],  0.50 sec/batch.
2022-10-19 02:02:44,016 step [ 166], lr [0.0003000], embedding loss [ 0.7512], quantization loss [ 0.1736],  0.50 sec/batch.
2022-10-19 02:02:45,829 step [ 167], lr [0.0003000], embedding loss [ 0.7433], quantization loss [ 0.1955],  0.49 sec/batch.
2022-10-19 02:02:47,707 step [ 168], lr [0.0003000], embedding loss [ 0.7439], quantization loss [ 0.1614],  0.48 sec/batch.
2022-10-19 02:02:49,554 step [ 169], lr [0.0003000], embedding loss [ 0.7419], quantization loss [ 0.1688],  0.52 sec/batch.
2022-10-19 02:02:51,380 step [ 170], lr [0.0003000], embedding loss [ 0.7499], quantization loss [ 0.1636],  0.50 sec/batch.
2022-10-19 02:02:53,310 step [ 171], lr [0.0003000], embedding loss [ 0.7582], quantization loss [ 0.2013],  0.52 sec/batch.
2022-10-19 02:02:55,131 step [ 172], lr [0.0003000], embedding loss [ 0.7511], quantization loss [ 0.1822],  0.51 sec/batch.
2022-10-19 02:02:57,096 step [ 173], lr [0.0003000], embedding loss [ 0.7535], quantization loss [ 0.1488],  0.53 sec/batch.
2022-10-19 02:02:58,990 step [ 174], lr [0.0003000], embedding loss [ 0.7473], quantization loss [ 0.1967],  0.50 sec/batch.
2022-10-19 02:03:00,857 step [ 175], lr [0.0003000], embedding loss [ 0.7507], quantization loss [ 0.1698],  0.51 sec/batch.
2022-10-19 02:03:02,708 step [ 176], lr [0.0003000], embedding loss [ 0.7417], quantization loss [ 0.1662],  0.53 sec/batch.
2022-10-19 02:03:04,597 step [ 177], lr [0.0003000], embedding loss [ 0.7534], quantization loss [ 0.1636],  0.53 sec/batch.
2022-10-19 02:03:06,370 step [ 178], lr [0.0003000], embedding loss [ 0.7486], quantization loss [ 0.1586],  0.50 sec/batch.
2022-10-19 02:03:08,198 step [ 179], lr [0.0003000], embedding loss [ 0.7567], quantization loss [ 0.1716],  0.50 sec/batch.
2022-10-19 02:03:09,994 step [ 180], lr [0.0003000], embedding loss [ 0.7450], quantization loss [ 0.1686],  0.52 sec/batch.
2022-10-19 02:03:11,854 step [ 181], lr [0.0003000], embedding loss [ 0.7515], quantization loss [ 0.1584],  0.51 sec/batch.
2022-10-19 02:03:13,707 step [ 182], lr [0.0003000], embedding loss [ 0.7522], quantization loss [ 0.1515],  0.51 sec/batch.
2022-10-19 02:03:15,532 step [ 183], lr [0.0003000], embedding loss [ 0.7524], quantization loss [ 0.1620],  0.50 sec/batch.
2022-10-19 02:03:17,379 step [ 184], lr [0.0003000], embedding loss [ 0.7473], quantization loss [ 0.1555],  0.51 sec/batch.
2022-10-19 02:03:19,213 step [ 185], lr [0.0003000], embedding loss [ 0.7554], quantization loss [ 0.1725],  0.51 sec/batch.
2022-10-19 02:03:21,141 step [ 186], lr [0.0003000], embedding loss [ 0.7428], quantization loss [ 0.1733],  0.51 sec/batch.
2022-10-19 02:03:22,996 step [ 187], lr [0.0003000], embedding loss [ 0.7504], quantization loss [ 0.1524],  0.51 sec/batch.
2022-10-19 02:03:24,909 step [ 188], lr [0.0003000], embedding loss [ 0.7555], quantization loss [ 0.1496],  0.56 sec/batch.
2022-10-19 02:03:26,752 step [ 189], lr [0.0003000], embedding loss [ 0.7577], quantization loss [ 0.1809],  0.50 sec/batch.
2022-10-19 02:03:28,650 step [ 190], lr [0.0003000], embedding loss [ 0.7517], quantization loss [ 0.1581],  0.51 sec/batch.
2022-10-19 02:03:30,502 step [ 191], lr [0.0003000], embedding loss [ 0.7387], quantization loss [ 0.1594],  0.51 sec/batch.
2022-10-19 02:03:32,281 step [ 192], lr [0.0003000], embedding loss [ 0.7428], quantization loss [ 0.1592],  0.51 sec/batch.
