2022-10-20 19:54:39,335 prepare dataset.
2022-10-20 19:54:53,632 prepare data loader.
2022-10-20 19:54:53,632 Initializing DataLoader.
2022-10-20 19:54:53,642 DataLoader already.
2022-10-20 19:54:53,642 prepare model.
2022-10-20 19:54:53,861 Number of semantic embeddings: 1178.
2022-10-20 19:55:01,838 From /data/wangjinpeng/anaconda3/envs/py37torch/lib/python3.7/site-packages/tensorflow_core/python/ops/math_grad.py:1424: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where.
2022-10-20 19:55:14,517 begin training.
2022-10-20 19:55:34,785 step [   1], lr [0.0003000], embedding loss [ 0.8958], quantization loss [ 0.0000], 17.73 sec/batch.
2022-10-20 19:58:31,969 step [  55], lr [0.0003000], embedding loss [ 0.8340], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:58:35,251 step [  56], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:58:38,596 step [  57], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:58:41,960 step [  58], lr [0.0003000], embedding loss [ 0.8321], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 19:58:45,262 step [  59], lr [0.0003000], embedding loss [ 0.8378], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:58:48,486 step [  60], lr [0.0003000], embedding loss [ 0.8258], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:58:51,781 step [  61], lr [0.0003000], embedding loss [ 0.8350], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:58:55,090 step [  62], lr [0.0003000], embedding loss [ 0.8317], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:58:58,361 step [  63], lr [0.0003000], embedding loss [ 0.8281], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:01,538 step [  64], lr [0.0003000], embedding loss [ 0.8254], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:04,597 step [  65], lr [0.0003000], embedding loss [ 0.8282], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 19:59:07,927 step [  66], lr [0.0003000], embedding loss [ 0.8272], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:11,194 step [  67], lr [0.0003000], embedding loss [ 0.8286], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 19:59:14,257 step [  68], lr [0.0003000], embedding loss [ 0.8268], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:17,557 step [  69], lr [0.0003000], embedding loss [ 0.8281], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:20,681 step [  70], lr [0.0003000], embedding loss [ 0.8338], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 19:59:23,801 step [  71], lr [0.0003000], embedding loss [ 0.8304], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:27,013 step [  72], lr [0.0003000], embedding loss [ 0.8246], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:28,866 step [  73], lr [0.0003000], embedding loss [ 0.8358], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:30,705 step [  74], lr [0.0003000], embedding loss [ 0.8351], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:32,539 step [  75], lr [0.0003000], embedding loss [ 0.8216], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:34,440 step [  76], lr [0.0003000], embedding loss [ 0.8234], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:36,323 step [  77], lr [0.0003000], embedding loss [ 0.8308], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:38,143 step [  78], lr [0.0003000], embedding loss [ 0.8213], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:40,021 step [  79], lr [0.0003000], embedding loss [ 0.8205], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:41,905 step [  80], lr [0.0003000], embedding loss [ 0.8292], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:43,760 step [  81], lr [0.0003000], embedding loss [ 0.8332], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 19:59:45,648 step [  82], lr [0.0003000], embedding loss [ 0.8277], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:47,541 step [  83], lr [0.0003000], embedding loss [ 0.8302], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:49,376 step [  84], lr [0.0003000], embedding loss [ 0.8265], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:51,268 step [  85], lr [0.0003000], embedding loss [ 0.8310], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:53,131 step [  86], lr [0.0003000], embedding loss [ 0.8229], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:55,002 step [  87], lr [0.0003000], embedding loss [ 0.8315], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 19:59:56,896 step [  88], lr [0.0003000], embedding loss [ 0.8190], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 19:59:58,785 step [  89], lr [0.0003000], embedding loss [ 0.8198], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:00,687 step [  90], lr [0.0003000], embedding loss [ 0.8263], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:02,540 step [  91], lr [0.0003000], embedding loss [ 0.8319], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:04,424 step [  92], lr [0.0003000], embedding loss [ 0.8297], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:06,325 step [  93], lr [0.0003000], embedding loss [ 0.8188], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:08,184 step [  94], lr [0.0003000], embedding loss [ 0.8311], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:10,071 step [  95], lr [0.0003000], embedding loss [ 0.8281], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:11,960 step [  96], lr [0.0003000], embedding loss [ 0.8251], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:13,847 step [  97], lr [0.0003000], embedding loss [ 0.8219], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:15,744 step [  98], lr [0.0003000], embedding loss [ 0.8268], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:17,630 step [  99], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:19,448 step [ 100], lr [0.0003000], embedding loss [ 0.8247], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:21,267 step [ 101], lr [0.0003000], embedding loss [ 0.8187], quantization loss [ 0.0000],  0.54 sec/batch.
2022-10-20 20:00:23,084 step [ 102], lr [0.0003000], embedding loss [ 0.8260], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:25,038 step [ 103], lr [0.0003000], embedding loss [ 0.8224], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:26,982 step [ 104], lr [0.0003000], embedding loss [ 0.8213], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:28,883 step [ 105], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:30,760 step [ 106], lr [0.0003000], embedding loss [ 0.8201], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:32,647 step [ 107], lr [0.0003000], embedding loss [ 0.8168], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:34,541 step [ 108], lr [0.0003000], embedding loss [ 0.8251], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:36,441 step [ 109], lr [0.0003000], embedding loss [ 0.8213], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:38,301 step [ 110], lr [0.0003000], embedding loss [ 0.8184], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:40,136 step [ 111], lr [0.0003000], embedding loss [ 0.8128], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:00:42,073 step [ 112], lr [0.0003000], embedding loss [ 0.8288], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:43,949 step [ 113], lr [0.0003000], embedding loss [ 0.8251], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:00:45,848 step [ 114], lr [0.0003000], embedding loss [ 0.8164], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:47,800 step [ 115], lr [0.0003000], embedding loss [ 0.8287], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:49,715 step [ 116], lr [0.0003000], embedding loss [ 0.8266], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 20:00:51,621 step [ 117], lr [0.0003000], embedding loss [ 0.8217], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:53,515 step [ 118], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:55,408 step [ 119], lr [0.0003000], embedding loss [ 0.8299], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:57,333 step [ 120], lr [0.0003000], embedding loss [ 0.8258], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:00:59,228 step [ 121], lr [0.0003000], embedding loss [ 0.8244], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:01,091 step [ 122], lr [0.0003000], embedding loss [ 0.8301], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:02,942 step [ 123], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:04,907 step [ 124], lr [0.0003000], embedding loss [ 0.8249], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:06,818 step [ 125], lr [0.0003000], embedding loss [ 0.8208], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:08,663 step [ 126], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:10,544 step [ 127], lr [0.0003000], embedding loss [ 0.8263], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:12,493 step [ 128], lr [0.0003000], embedding loss [ 0.8234], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:14,312 step [ 129], lr [0.0003000], embedding loss [ 0.8270], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:16,201 step [ 130], lr [0.0003000], embedding loss [ 0.8228], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:18,081 step [ 131], lr [0.0003000], embedding loss [ 0.8219], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:19,969 step [ 132], lr [0.0003000], embedding loss [ 0.8343], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:21,901 step [ 133], lr [0.0003000], embedding loss [ 0.8212], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:23,768 step [ 134], lr [0.0003000], embedding loss [ 0.8215], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 20:01:25,632 step [ 135], lr [0.0003000], embedding loss [ 0.8292], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:27,530 step [ 136], lr [0.0003000], embedding loss [ 0.8199], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:29,449 step [ 137], lr [0.0003000], embedding loss [ 0.8268], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:31,389 step [ 138], lr [0.0003000], embedding loss [ 0.8307], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:33,284 step [ 139], lr [0.0003000], embedding loss [ 0.8198], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:35,121 step [ 140], lr [0.0003000], embedding loss [ 0.8196], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:37,053 step [ 141], lr [0.0003000], embedding loss [ 0.8231], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 20:01:38,964 step [ 142], lr [0.0003000], embedding loss [ 0.8208], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:40,901 step [ 143], lr [0.0003000], embedding loss [ 0.8228], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 20:01:51,186 step [ 144], lr [0.0003000], embedding loss [ 0.8182], quantization loss [ 0.0000],  1.25 sec/batch.
2022-10-20 20:01:53,540 step [ 145], lr [0.0003000], embedding loss [ 0.8175], quantization loss [ 0.0000],  1.08 sec/batch.
2022-10-20 20:01:55,923 step [ 146], lr [0.0003000], embedding loss [ 0.8222], quantization loss [ 0.0000],  1.08 sec/batch.
2022-10-20 20:01:58,278 step [ 147], lr [0.0003000], embedding loss [ 0.8359], quantization loss [ 0.0000],  1.07 sec/batch.
2022-10-20 20:01:58,279 initialize centers iter(1/1).
2022-10-20 20:02:06,870 finish center initialization, duration: 8.59 sec.
2022-10-20 20:02:06,871 update codes and centers iter(1/1).
2022-10-20 20:02:11,582 number of update_code wrong: 71.
2022-10-20 20:02:15,154 non zero codewords: 512.
2022-10-20 20:02:15,154 finish center update, duration: 8.28 sec.
2022-10-20 20:02:17,515 step [ 148], lr [0.0003000], embedding loss [ 0.8117], quantization loss [ 0.1904],  1.09 sec/batch.
2022-10-20 20:02:19,891 step [ 149], lr [0.0003000], embedding loss [ 0.8364], quantization loss [ 0.3486],  1.09 sec/batch.
2022-10-20 20:02:22,300 step [ 150], lr [0.0003000], embedding loss [ 0.8176], quantization loss [ 0.1788],  1.07 sec/batch.
2022-10-20 20:02:24,819 step [ 151], lr [0.0003000], embedding loss [ 0.8237], quantization loss [ 0.2097],  1.20 sec/batch.
2022-10-20 20:02:27,221 step [ 152], lr [0.0003000], embedding loss [ 0.8179], quantization loss [ 0.2149],  1.07 sec/batch.
2022-10-20 20:02:29,572 step [ 153], lr [0.0003000], embedding loss [ 0.8329], quantization loss [ 0.1531],  1.04 sec/batch.
2022-10-20 20:02:31,935 step [ 154], lr [0.0003000], embedding loss [ 0.8342], quantization loss [ 0.1596],  1.06 sec/batch.
2022-10-20 20:02:34,386 step [ 155], lr [0.0003000], embedding loss [ 0.8330], quantization loss [ 0.1735],  1.19 sec/batch.
2022-10-20 20:02:36,788 step [ 156], lr [0.0003000], embedding loss [ 0.8175], quantization loss [ 0.1507],  1.10 sec/batch.
2022-10-20 20:02:39,113 step [ 157], lr [0.0003000], embedding loss [ 0.8235], quantization loss [ 0.1389],  1.02 sec/batch.
2022-10-20 20:02:41,476 step [ 158], lr [0.0003000], embedding loss [ 0.8285], quantization loss [ 0.1340],  1.08 sec/batch.
2022-10-20 20:02:43,915 step [ 159], lr [0.0003000], embedding loss [ 0.8213], quantization loss [ 0.1308],  1.18 sec/batch.
2022-10-20 20:02:46,297 step [ 160], lr [0.0003000], embedding loss [ 0.8301], quantization loss [ 0.1224],  1.10 sec/batch.
2022-10-20 20:02:48,647 step [ 161], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.1323],  1.01 sec/batch.
2022-10-20 20:02:50,966 step [ 162], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.1242],  1.06 sec/batch.
2022-10-20 20:02:53,481 step [ 163], lr [0.0003000], embedding loss [ 0.8224], quantization loss [ 0.1231],  1.21 sec/batch.
2022-10-20 20:02:55,773 step [ 164], lr [0.0003000], embedding loss [ 0.8216], quantization loss [ 0.1238],  1.07 sec/batch.
2022-10-20 20:02:58,183 step [ 165], lr [0.0003000], embedding loss [ 0.8296], quantization loss [ 0.1134],  1.05 sec/batch.
2022-10-20 20:03:00,695 step [ 166], lr [0.0003000], embedding loss [ 0.8296], quantization loss [ 0.1057],  1.24 sec/batch.
2022-10-20 20:03:03,049 step [ 167], lr [0.0003000], embedding loss [ 0.8290], quantization loss [ 0.1100],  1.07 sec/batch.
2022-10-20 20:03:05,453 step [ 168], lr [0.0003000], embedding loss [ 0.8186], quantization loss [ 0.1147],  1.11 sec/batch.
2022-10-20 20:03:07,763 step [ 169], lr [0.0003000], embedding loss [ 0.8246], quantization loss [ 0.1152],  1.04 sec/batch.
2022-10-20 20:03:10,309 step [ 170], lr [0.0003000], embedding loss [ 0.8217], quantization loss [ 0.1036],  1.24 sec/batch.
2022-10-20 20:03:12,688 step [ 171], lr [0.0003000], embedding loss [ 0.8336], quantization loss [ 0.1129],  1.07 sec/batch.
2022-10-20 20:03:15,031 step [ 172], lr [0.0003000], embedding loss [ 0.8245], quantization loss [ 0.1092],  1.04 sec/batch.
2022-10-20 20:03:17,380 step [ 173], lr [0.0003000], embedding loss [ 0.8201], quantization loss [ 0.1142],  1.04 sec/batch.
2022-10-20 20:03:19,922 step [ 174], lr [0.0003000], embedding loss [ 0.8197], quantization loss [ 0.1032],  1.26 sec/batch.
2022-10-20 20:03:22,303 step [ 175], lr [0.0003000], embedding loss [ 0.8292], quantization loss [ 0.1031],  1.07 sec/batch.
2022-10-20 20:03:24,705 step [ 176], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0978],  1.10 sec/batch.
2022-10-20 20:03:27,031 step [ 177], lr [0.0003000], embedding loss [ 0.8180], quantization loss [ 0.1181],  1.03 sec/batch.
2022-10-20 20:03:29,578 step [ 178], lr [0.0003000], embedding loss [ 0.8225], quantization loss [ 0.0944],  1.27 sec/batch.
2022-10-20 20:03:32,015 step [ 179], lr [0.0003000], embedding loss [ 0.8202], quantization loss [ 0.1065],  1.08 sec/batch.
2022-10-20 20:03:34,410 step [ 180], lr [0.0003000], embedding loss [ 0.8252], quantization loss [ 0.1064],  1.07 sec/batch.
2022-10-20 20:03:36,767 step [ 181], lr [0.0003000], embedding loss [ 0.8273], quantization loss [ 0.1043],  1.05 sec/batch.
2022-10-20 20:03:39,280 step [ 182], lr [0.0003000], embedding loss [ 0.8206], quantization loss [ 0.1179],  1.25 sec/batch.
2022-10-20 20:03:41,632 step [ 183], lr [0.0003000], embedding loss [ 0.8212], quantization loss [ 0.1016],  1.05 sec/batch.
2022-10-20 20:03:43,962 step [ 184], lr [0.0003000], embedding loss [ 0.8243], quantization loss [ 0.1072],  1.05 sec/batch.
2022-10-20 20:03:46,470 step [ 185], lr [0.0003000], embedding loss [ 0.8204], quantization loss [ 0.1136],  1.20 sec/batch.
2022-10-20 20:03:48,867 step [ 186], lr [0.0003000], embedding loss [ 0.8274], quantization loss [ 0.0997],  1.10 sec/batch.
2022-10-20 20:03:51,172 step [ 187], lr [0.0003000], embedding loss [ 0.8279], quantization loss [ 0.1124],  1.03 sec/batch.
2022-10-20 20:03:53,514 step [ 188], lr [0.0003000], embedding loss [ 0.8218], quantization loss [ 0.1033],  1.08 sec/batch.
2022-10-20 20:03:56,043 step [ 189], lr [0.0003000], embedding loss [ 0.8261], quantization loss [ 0.0959],  1.22 sec/batch.
2022-10-20 20:03:58,384 step [ 190], lr [0.0003000], embedding loss [ 0.8244], quantization loss [ 0.1092],  1.07 sec/batch.
2022-10-20 20:04:00,724 step [ 191], lr [0.0003000], embedding loss [ 0.8155], quantization loss [ 0.0950],  1.05 sec/batch.
2022-10-20 20:04:03,054 step [ 192], lr [0.0003000], embedding loss [ 0.8140], quantization loss [ 0.0977],  1.06 sec/batch.
2022-10-20 20:04:05,588 step [ 193], lr [0.0003000], embedding loss [ 0.8170], quantization loss [ 0.1044],  1.21 sec/batch.
2022-10-20 20:04:07,974 step [ 194], lr [0.0003000], embedding loss [ 0.8304], quantization loss [ 0.1015],  1.09 sec/batch.
