2022-10-20 18:23:50,492 prepare dataset.
2022-10-20 18:24:04,683 prepare data loader.
2022-10-20 18:24:04,684 Initializing DataLoader.
2022-10-20 18:24:04,691 DataLoader already.
2022-10-20 18:24:04,691 prepare model.
2022-10-20 18:24:04,910 Number of semantic embeddings: 1178.
2022-10-20 18:24:12,969 From /data/wangjinpeng/anaconda3/envs/py37torch/lib/python3.7/site-packages/tensorflow_core/python/ops/math_grad.py:1424: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where.
2022-10-20 18:24:25,213 begin training.
2022-10-20 18:24:45,177 step [   1], lr [0.0003000], embedding loss [ 0.8931], quantization loss [ 0.0000], 17.42 sec/batch.
2022-10-20 18:25:50,198 step [  21], lr [0.0003000], embedding loss [ 0.8433], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:25:53,496 step [  22], lr [0.0003000], embedding loss [ 0.8416], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:25:56,751 step [  23], lr [0.0003000], embedding loss [ 0.8389], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:25:59,962 step [  24], lr [0.0003000], embedding loss [ 0.8445], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:03,227 step [  25], lr [0.0003000], embedding loss [ 0.8495], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:06,677 step [  26], lr [0.0003000], embedding loss [ 0.8416], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:26:09,939 step [  27], lr [0.0003000], embedding loss [ 0.8328], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:26:13,146 step [  28], lr [0.0003000], embedding loss [ 0.8416], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:26:16,517 step [  29], lr [0.0003000], embedding loss [ 0.8340], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:19,810 step [  30], lr [0.0003000], embedding loss [ 0.8411], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:22,981 step [  31], lr [0.0003000], embedding loss [ 0.8303], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:26:26,139 step [  32], lr [0.0003000], embedding loss [ 0.8396], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:29,276 step [  33], lr [0.0003000], embedding loss [ 0.8314], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:26:32,538 step [  34], lr [0.0003000], embedding loss [ 0.8351], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:26:35,838 step [  35], lr [0.0003000], embedding loss [ 0.8425], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:26:39,092 step [  36], lr [0.0003000], embedding loss [ 0.8459], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:42,339 step [  37], lr [0.0003000], embedding loss [ 0.8356], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:45,623 step [  38], lr [0.0003000], embedding loss [ 0.8294], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:48,915 step [  39], lr [0.0003000], embedding loss [ 0.8337], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:26:52,120 step [  40], lr [0.0003000], embedding loss [ 0.8378], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:55,397 step [  41], lr [0.0003000], embedding loss [ 0.8438], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:26:58,722 step [  42], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:02,059 step [  43], lr [0.0003000], embedding loss [ 0.8319], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:27:05,426 step [  44], lr [0.0003000], embedding loss [ 0.8350], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:08,518 step [  45], lr [0.0003000], embedding loss [ 0.8299], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:11,726 step [  46], lr [0.0003000], embedding loss [ 0.8409], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:27:15,180 step [  47], lr [0.0003000], embedding loss [ 0.8336], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:18,461 step [  48], lr [0.0003000], embedding loss [ 0.8357], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:21,645 step [  49], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:24,815 step [  50], lr [0.0003000], embedding loss [ 0.8267], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:27,986 step [  51], lr [0.0003000], embedding loss [ 0.8339], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:31,189 step [  52], lr [0.0003000], embedding loss [ 0.8394], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:34,421 step [  53], lr [0.0003000], embedding loss [ 0.8294], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:37,726 step [  54], lr [0.0003000], embedding loss [ 0.8333], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:40,936 step [  55], lr [0.0003000], embedding loss [ 0.8329], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:44,178 step [  56], lr [0.0003000], embedding loss [ 0.8331], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:47,470 step [  57], lr [0.0003000], embedding loss [ 0.8269], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:27:50,649 step [  58], lr [0.0003000], embedding loss [ 0.8366], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:53,907 step [  59], lr [0.0003000], embedding loss [ 0.8221], quantization loss [ 0.0000],  0.55 sec/batch.
2022-10-20 18:27:57,235 step [  60], lr [0.0003000], embedding loss [ 0.8210], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:28:00,469 step [  61], lr [0.0003000], embedding loss [ 0.8297], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:28:03,808 step [  62], lr [0.0003000], embedding loss [ 0.8311], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:28:07,131 step [  63], lr [0.0003000], embedding loss [ 0.8351], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:28:10,477 step [  64], lr [0.0003000], embedding loss [ 0.8307], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:28:13,791 step [  65], lr [0.0003000], embedding loss [ 0.8339], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:28:24,278 step [  66], lr [0.0003000], embedding loss [ 0.8314], quantization loss [ 0.0000],  7.76 sec/batch.
2022-10-20 18:28:31,708 step [  67], lr [0.0003000], embedding loss [ 0.8349], quantization loss [ 0.0000],  2.95 sec/batch.
2022-10-20 18:28:36,138 step [  68], lr [0.0003000], embedding loss [ 0.8229], quantization loss [ 0.0000],  1.29 sec/batch.
2022-10-20 18:28:42,243 step [  69], lr [0.0003000], embedding loss [ 0.8308], quantization loss [ 0.0000],  2.44 sec/batch.
2022-10-20 18:28:48,353 step [  70], lr [0.0003000], embedding loss [ 0.8275], quantization loss [ 0.0000],  2.23 sec/batch.
2022-10-20 18:28:55,610 step [  71], lr [0.0003000], embedding loss [ 0.8351], quantization loss [ 0.0000],  2.03 sec/batch.
2022-10-20 18:29:02,305 step [  72], lr [0.0003000], embedding loss [ 0.8356], quantization loss [ 0.0000],  2.21 sec/batch.
2022-10-20 18:29:07,364 step [  73], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  2.22 sec/batch.
2022-10-20 18:29:12,596 step [  74], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  2.78 sec/batch.
2022-10-20 18:29:20,490 step [  75], lr [0.0003000], embedding loss [ 0.8317], quantization loss [ 0.0000],  5.50 sec/batch.
2022-10-20 18:29:25,584 step [  76], lr [0.0003000], embedding loss [ 0.8296], quantization loss [ 0.0000],  3.37 sec/batch.
2022-10-20 18:29:31,136 step [  77], lr [0.0003000], embedding loss [ 0.8250], quantization loss [ 0.0000],  3.44 sec/batch.
2022-10-20 18:29:45,402 step [  78], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.0000],  6.16 sec/batch.
2022-10-20 18:29:55,182 step [  79], lr [0.0003000], embedding loss [ 0.8312], quantization loss [ 0.0000],  8.12 sec/batch.
2022-10-20 18:30:06,164 step [  80], lr [0.0003000], embedding loss [ 0.8242], quantization loss [ 0.0000],  5.64 sec/batch.
2022-10-20 18:30:13,650 step [  81], lr [0.0003000], embedding loss [ 0.8287], quantization loss [ 0.0000],  4.80 sec/batch.
2022-10-20 18:30:17,921 step [  82], lr [0.0003000], embedding loss [ 0.8340], quantization loss [ 0.0000],  1.50 sec/batch.
2022-10-20 18:30:19,822 step [  83], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:21,795 step [  84], lr [0.0003000], embedding loss [ 0.8342], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:23,798 step [  85], lr [0.0003000], embedding loss [ 0.8310], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:25,731 step [  86], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:30:27,603 step [  87], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:30:29,576 step [  88], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:31,585 step [  89], lr [0.0003000], embedding loss [ 0.8349], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:33,535 step [  90], lr [0.0003000], embedding loss [ 0.8292], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:35,461 step [  91], lr [0.0003000], embedding loss [ 0.8213], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:37,487 step [  92], lr [0.0003000], embedding loss [ 0.8207], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:30:39,440 step [  93], lr [0.0003000], embedding loss [ 0.8166], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:41,357 step [  94], lr [0.0003000], embedding loss [ 0.8238], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:30:43,276 step [  95], lr [0.0003000], embedding loss [ 0.8298], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:45,216 step [  96], lr [0.0003000], embedding loss [ 0.8268], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:47,190 step [  97], lr [0.0003000], embedding loss [ 0.8290], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:49,155 step [  98], lr [0.0003000], embedding loss [ 0.8349], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:51,094 step [  99], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:53,084 step [ 100], lr [0.0003000], embedding loss [ 0.8260], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:30:55,101 step [ 101], lr [0.0003000], embedding loss [ 0.8340], quantization loss [ 0.0000],  0.59 sec/batch.
2022-10-20 18:30:57,080 step [ 102], lr [0.0003000], embedding loss [ 0.8184], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:30:59,062 step [ 103], lr [0.0003000], embedding loss [ 0.8269], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:01,066 step [ 104], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:03,002 step [ 105], lr [0.0003000], embedding loss [ 0.8200], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:04,981 step [ 106], lr [0.0003000], embedding loss [ 0.8253], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:06,906 step [ 107], lr [0.0003000], embedding loss [ 0.8229], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:08,890 step [ 108], lr [0.0003000], embedding loss [ 0.8250], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:10,878 step [ 109], lr [0.0003000], embedding loss [ 0.8207], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:12,877 step [ 110], lr [0.0003000], embedding loss [ 0.8256], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:14,919 step [ 111], lr [0.0003000], embedding loss [ 0.8203], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:16,875 step [ 112], lr [0.0003000], embedding loss [ 0.8323], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:18,837 step [ 113], lr [0.0003000], embedding loss [ 0.8340], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:20,813 step [ 114], lr [0.0003000], embedding loss [ 0.8235], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:22,787 step [ 115], lr [0.0003000], embedding loss [ 0.8219], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:24,772 step [ 116], lr [0.0003000], embedding loss [ 0.8255], quantization loss [ 0.0000],  0.59 sec/batch.
2022-10-20 18:31:26,744 step [ 117], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:28,688 step [ 118], lr [0.0003000], embedding loss [ 0.8180], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:30,644 step [ 119], lr [0.0003000], embedding loss [ 0.8293], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:31:32,598 step [ 120], lr [0.0003000], embedding loss [ 0.8259], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:34,610 step [ 121], lr [0.0003000], embedding loss [ 0.8267], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:36,575 step [ 122], lr [0.0003000], embedding loss [ 0.8214], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:38,542 step [ 123], lr [0.0003000], embedding loss [ 0.8231], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:40,571 step [ 124], lr [0.0003000], embedding loss [ 0.8228], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:42,562 step [ 125], lr [0.0003000], embedding loss [ 0.8290], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:44,576 step [ 126], lr [0.0003000], embedding loss [ 0.8263], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:46,533 step [ 127], lr [0.0003000], embedding loss [ 0.8276], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:48,497 step [ 128], lr [0.0003000], embedding loss [ 0.8217], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:50,426 step [ 129], lr [0.0003000], embedding loss [ 0.8223], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:31:52,414 step [ 130], lr [0.0003000], embedding loss [ 0.8228], quantization loss [ 0.0000],  0.60 sec/batch.
2022-10-20 18:31:54,361 step [ 131], lr [0.0003000], embedding loss [ 0.8287], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:56,325 step [ 132], lr [0.0003000], embedding loss [ 0.8287], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:31:58,266 step [ 133], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:32:00,268 step [ 134], lr [0.0003000], embedding loss [ 0.8219], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:32:02,252 step [ 135], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:32:04,233 step [ 136], lr [0.0003000], embedding loss [ 0.8269], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:32:06,169 step [ 137], lr [0.0003000], embedding loss [ 0.8376], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:32:08,172 step [ 138], lr [0.0003000], embedding loss [ 0.8261], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:32:10,162 step [ 139], lr [0.0003000], embedding loss [ 0.8192], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:32:12,092 step [ 140], lr [0.0003000], embedding loss [ 0.8250], quantization loss [ 0.0000],  0.56 sec/batch.
2022-10-20 18:32:14,035 step [ 141], lr [0.0003000], embedding loss [ 0.8233], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:32:16,091 step [ 142], lr [0.0003000], embedding loss [ 0.8278], quantization loss [ 0.0000],  0.58 sec/batch.
2022-10-20 18:32:18,125 step [ 143], lr [0.0003000], embedding loss [ 0.8224], quantization loss [ 0.0000],  0.57 sec/batch.
2022-10-20 18:33:59,585 step [ 144], lr [0.0003000], embedding loss [ 0.8232], quantization loss [ 0.0000],  7.61 sec/batch.
2022-10-20 18:34:06,365 step [ 145], lr [0.0003000], embedding loss [ 0.8202], quantization loss [ 0.0000],  5.42 sec/batch.
2022-10-20 18:34:13,502 step [ 146], lr [0.0003000], embedding loss [ 0.8184], quantization loss [ 0.0000],  5.80 sec/batch.
2022-10-20 18:34:20,194 step [ 147], lr [0.0003000], embedding loss [ 0.8103], quantization loss [ 0.0000],  5.39 sec/batch.
2022-10-20 18:34:20,194 initialize centers iter(1/1).
2022-10-20 18:34:25,347 finish center initialization, duration: 5.15 sec.
2022-10-20 18:34:25,347 update codes and centers iter(1/1).
2022-10-20 18:34:27,981 number of update_code wrong: 71.
2022-10-20 18:34:31,515 non zero codewords: 256.
2022-10-20 18:34:31,515 finish center update, duration: 6.17 sec.
2022-10-20 18:34:40,106 step [ 148], lr [0.0003000], embedding loss [ 0.8276], quantization loss [ 0.1757],  7.33 sec/batch.
2022-10-20 18:34:46,862 step [ 149], lr [0.0003000], embedding loss [ 0.8253], quantization loss [ 0.2132],  5.42 sec/batch.
2022-10-20 18:34:53,595 step [ 150], lr [0.0003000], embedding loss [ 0.8280], quantization loss [ 0.3101],  5.41 sec/batch.
2022-10-20 18:35:00,467 step [ 151], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.1767],  5.49 sec/batch.
2022-10-20 18:35:09,721 step [ 152], lr [0.0003000], embedding loss [ 0.8303], quantization loss [ 0.1559],  7.90 sec/batch.
2022-10-20 18:35:17,267 step [ 153], lr [0.0003000], embedding loss [ 0.8262], quantization loss [ 0.1567],  6.18 sec/batch.
2022-10-20 18:35:24,153 step [ 154], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.1433],  5.53 sec/batch.
2022-10-20 18:35:33,593 step [ 155], lr [0.0003000], embedding loss [ 0.8324], quantization loss [ 0.1666],  8.07 sec/batch.
2022-10-20 18:35:40,636 step [ 156], lr [0.0003000], embedding loss [ 0.8272], quantization loss [ 0.1418],  5.71 sec/batch.
2022-10-20 18:35:47,267 step [ 157], lr [0.0003000], embedding loss [ 0.8289], quantization loss [ 0.1604],  5.31 sec/batch.
2022-10-20 18:35:54,282 step [ 158], lr [0.0003000], embedding loss [ 0.8243], quantization loss [ 0.1139],  5.62 sec/batch.
2022-10-20 18:36:03,513 step [ 159], lr [0.0003000], embedding loss [ 0.8282], quantization loss [ 0.1273],  7.90 sec/batch.
2022-10-20 18:36:10,294 step [ 160], lr [0.0003000], embedding loss [ 0.8258], quantization loss [ 0.1113],  5.43 sec/batch.
2022-10-20 18:36:17,454 step [ 161], lr [0.0003000], embedding loss [ 0.8287], quantization loss [ 0.1142],  5.80 sec/batch.
2022-10-20 18:36:26,353 step [ 162], lr [0.0003000], embedding loss [ 0.8321], quantization loss [ 0.1203],  7.53 sec/batch.
2022-10-20 18:36:33,622 step [ 163], lr [0.0003000], embedding loss [ 0.8317], quantization loss [ 0.1096],  5.91 sec/batch.
2022-10-20 18:36:40,330 step [ 164], lr [0.0003000], embedding loss [ 0.8181], quantization loss [ 0.1071],  5.33 sec/batch.
2022-10-20 18:36:47,181 step [ 165], lr [0.0003000], embedding loss [ 0.8294], quantization loss [ 0.1080],  5.47 sec/batch.
2022-10-20 18:36:56,541 step [ 166], lr [0.0003000], embedding loss [ 0.8264], quantization loss [ 0.1013],  7.99 sec/batch.
2022-10-20 18:37:03,287 step [ 167], lr [0.0003000], embedding loss [ 0.8285], quantization loss [ 0.0964],  5.41 sec/batch.
2022-10-20 18:37:10,052 step [ 168], lr [0.0003000], embedding loss [ 0.8231], quantization loss [ 0.1043],  5.44 sec/batch.
2022-10-20 18:37:19,058 step [ 169], lr [0.0003000], embedding loss [ 0.8261], quantization loss [ 0.0957],  7.63 sec/batch.
2022-10-20 18:37:26,114 step [ 170], lr [0.0003000], embedding loss [ 0.8308], quantization loss [ 0.0962],  5.69 sec/batch.
2022-10-20 18:37:33,206 step [ 171], lr [0.0003000], embedding loss [ 0.8231], quantization loss [ 0.0841],  5.73 sec/batch.
2022-10-20 18:37:40,172 step [ 172], lr [0.0003000], embedding loss [ 0.8255], quantization loss [ 0.0898],  5.61 sec/batch.
2022-10-20 18:37:49,110 step [ 173], lr [0.0003000], embedding loss [ 0.8297], quantization loss [ 0.1016],  7.63 sec/batch.
2022-10-20 18:37:55,825 step [ 174], lr [0.0003000], embedding loss [ 0.8238], quantization loss [ 0.1134],  5.41 sec/batch.
2022-10-20 18:38:03,277 step [ 175], lr [0.0003000], embedding loss [ 0.8274], quantization loss [ 0.1023],  6.05 sec/batch.
2022-10-20 18:38:10,266 step [ 176], lr [0.0003000], embedding loss [ 0.8358], quantization loss [ 0.0873],  5.64 sec/batch.
2022-10-20 18:38:19,841 step [ 177], lr [0.0003000], embedding loss [ 0.8233], quantization loss [ 0.0978],  8.22 sec/batch.
2022-10-20 18:38:26,461 step [ 178], lr [0.0003000], embedding loss [ 0.8218], quantization loss [ 0.0848],  5.25 sec/batch.
2022-10-20 18:38:33,279 step [ 179], lr [0.0003000], embedding loss [ 0.8274], quantization loss [ 0.0888],  5.44 sec/batch.
2022-10-20 18:38:42,132 step [ 180], lr [0.0003000], embedding loss [ 0.8306], quantization loss [ 0.1029],  7.56 sec/batch.
2022-10-20 18:38:48,986 step [ 181], lr [0.0003000], embedding loss [ 0.8203], quantization loss [ 0.0811],  5.54 sec/batch.
2022-10-20 18:38:55,889 step [ 182], lr [0.0003000], embedding loss [ 0.8234], quantization loss [ 0.0849],  5.54 sec/batch.
2022-10-20 18:39:02,935 step [ 183], lr [0.0003000], embedding loss [ 0.8173], quantization loss [ 0.0907],  5.68 sec/batch.
2022-10-20 18:39:11,986 step [ 184], lr [0.0003000], embedding loss [ 0.8225], quantization loss [ 0.0876],  7.71 sec/batch.
2022-10-20 18:39:19,121 step [ 185], lr [0.0003000], embedding loss [ 0.8227], quantization loss [ 0.0874],  5.78 sec/batch.
2022-10-20 18:39:25,855 step [ 186], lr [0.0003000], embedding loss [ 0.8274], quantization loss [ 0.0872],  5.41 sec/batch.
2022-10-20 18:39:34,974 step [ 187], lr [0.0003000], embedding loss [ 0.8147], quantization loss [ 0.0834],  7.79 sec/batch.
2022-10-20 18:39:41,758 step [ 188], lr [0.0003000], embedding loss [ 0.8229], quantization loss [ 0.0818],  5.45 sec/batch.
2022-10-20 18:39:49,095 step [ 189], lr [0.0003000], embedding loss [ 0.8284], quantization loss [ 0.0966],  5.94 sec/batch.
2022-10-20 18:39:56,198 step [ 190], lr [0.0003000], embedding loss [ 0.8271], quantization loss [ 0.0821],  5.74 sec/batch.
2022-10-20 18:40:05,105 step [ 191], lr [0.0003000], embedding loss [ 0.8291], quantization loss [ 0.0795],  7.55 sec/batch.
2022-10-20 18:40:11,822 step [ 192], lr [0.0003000], embedding loss [ 0.8280], quantization loss [ 0.0866],  5.34 sec/batch.
2022-10-20 18:40:18,580 step [ 193], lr [0.0003000], embedding loss [ 0.8290], quantization loss [ 0.0889],  5.46 sec/batch.
2022-10-20 18:40:27,979 step [ 194], lr [0.0003000], embedding loss [ 0.8258], quantization loss [ 0.0910],  8.04 sec/batch.
